Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;0.0;0.0;0
0;0;0.64;2.02;28.082903411055735;0.14346607162777658;0
0;10754;0.64;2.02;28.228409792960864;0.1351812266949472;0
0;21509;0.64;2.02;28.373916174865993;0.12689638176211784;0
0;32264;0.64;2.02;28.519422556771122;0.11861153682928847;0
0;43019;0.64;2.02;28.66492893867625;0.1103266918964591;0
0;53774;0.64;2.02;28.81043532058138;0.10204184696362974;0
0;64529;0.64;2.02;28.955941702486513;0.09375700203080035;0
0;75284;0.64;2.02;29.10144808439164;0.085472157097971;0
0;86039;0.64;2.02;29.24695446629677;0.07718731216514162;0
0;96794;0.64;2.02;29.3924608482019;0.06890246723231225;0
0;107549;0.64;2.02;29.53796723010703;0.060617622299482886;0
0;118304;0.64;2.02;29.683473612012158;0.05233277736665351;0
0;129059;0.64;2.02;29.828979993917287;0.044047932433824134;0
0;139814;0.64;2.02;29.974486375822416;0.03576308750099477;0
0;150569;0.64;2.02;30.119992757727545;0.027478242568165414;0
0;161324;0.64;2.02;30.265499139632674;0.019193397635336028;0
0;172079;0.64;2.02;30.411005521537803;0.010908552702506664;0
0;182834;0.64;2.02;30.556511903442935;0.002623707769677302;0
0;193588;0.6410997525189739;2.0203665841729914;30.62905732289251;0.01974305829797966;0
0;204343;0.6427091957848065;2.020903065261602;30.667788291541648;0.0486362244207301;0
0;215098;0.644318639050639;2.021439546350213;30.706519260190788;0.07752939054348054;1
0;225853;0.6459280823164716;2.0219760274388237;30.745250228839925;0.10642255666623107;1
0;236608;0.6475375255823042;2.0225125085274347;30.783981197489066;0.13531572278898152;1
0;247363;0.6491469688481367;2.0230489896160453;30.822712166138203;0.16420888891173196;1
0;258118;0.6507564121139693;2.0235854707046563;30.861443134787343;0.1931020550344825;1
0;268873;0.6523658553798019;2.0241219517932674;30.90017410343648;0.2219952211572329;1
0;279628;0.6539752986456344;2.024658432881878;30.93890507208562;0.25088838727998336;1
0;290383;0.655584741911467;2.025194913970489;30.977636040734758;0.2797815534027338;1
0;301138;0.6571941851772994;2.0257313950590996;31.0163670093839;0.30867471952548425;1
0;311893;0.658803628443132;2.0262678761477106;31.055097978033036;0.33756788564823487;1
0;322648;0.6604130717089646;2.0268043572363212;31.093828946682176;0.3664610517709853;1
0;333403;0.6620225149747971;2.0273408383249323;31.132559915331314;0.39535421789373576;1
0;344158;0.6636319582406297;2.027877319413543;31.171290883980454;0.4242473840164862;1
0;354913;0.6652414015064623;2.028413800502154;31.21002185262959;0.45314055013923665;1
0;365668;0.6668508447722948;2.028950281590765;31.24875282127873;0.4820337162619871;1
0;376423;0.6684602880381274;2.0294867626793756;31.28748378992787;0.5109268823847375;1
0;387177;0.6701634794440305;2.03;31.326222731611953;0.5373104297336986;1
0;397932;0.6739366899729492;2.03;31.36513772302667;0.50827998327633;1
0;408687;0.6777099005018679;2.03;31.404052714441388;0.47924953681896126;1
0;419442;0.6814831110307864;2.03;31.44296770585611;0.4502190903615926;1
0;430197;0.6852563215597051;2.03;31.481882697270827;0.4211886439042239;1
0;440952;0.6890295320886237;2.03;31.520797688685544;0.3921581974468552;1
0;451707;0.6928027426175424;2.03;31.55971268010026;0.3631277509894864;1
0;462462;0.696575953146461;2.03;31.59862767151498;0.3340973045321177;1
0;473217;0.7003491636753797;2.03;31.637542662929697;0.30506685807474904;1
0;483972;0.7041223742042984;2.03;31.676457654344414;0.27603641161738035;1
0;494727;0.707895584733217;2.03;31.715372645759132;0.24700596516001166;1
0;505482;0.7116687952621357;2.03;31.75428763717385;0.21797551870264298;1
0;516237;0.7154420057910543;2.03;31.793202628588567;0.18894507224527415;1
0;526992;0.719215216319973;2.03;31.832117620003284;0.15991462578790547;1
0;537747;0.7229884268488916;2.03;31.871032611418002;0.13088417933053678;1
0;548502;0.7267616373778102;2.03;31.90994760283272;0.10185373287316826;1
0;559257;0.7305348479067288;2.03;31.948862594247437;0.07282328641579942;1
0;570012;0.7343080584356476;2.03;31.98777758566216;0.04379283995843058;1
0;580766;0.7380812689645662;2.03;32.02669257707687;0.014762393501062057;1
0;591521;0.747676841394291;2.0297352813312313;32.05802697718239;-1.3381455647724894e-15;1
0;602276;0.7632965011853758;2.029196672372918;32.08151814372128;-1.3501050861082648e-15;1
0;613031;0.778916160976461;2.0286580634146048;32.10500931026017;-1.3620646074440402e-15;1
0;623786;0.794535820767546;2.0281194544562915;32.12850047679907;-1.3740241287798156e-15;1
0;634541;0.810155480558631;2.0275808454979782;32.15199164333796;-1.385983650115591e-15;1
0;645296;0.8257751403497161;2.027042236539665;32.175482809876854;-1.3979431714513664e-15;1
0;656051;0.8413948001408009;2.0265036275813517;32.19897397641575;-1.4099026927871418e-15;1
0;666806;0.8570144599318861;2.0259650186230385;32.22246514295464;-1.4218622141229172e-15;1
0;677561;0.872634119722971;2.025426409664725;32.245956309493536;-1.4338217354586926e-15;1
0;688316;0.888253779514056;2.024887800706412;32.269447476032425;-1.445781256794468e-15;1
0;699071;0.9038734393051412;2.0243491917480987;32.29293864257132;-1.4577407781302436e-15;1
0;709826;0.919493099096226;2.0238105827897854;32.31642980911021;-1.4697002994660188e-15;1
0;720581;0.9351127588873112;2.023271973831472;32.33992097564911;-1.4816598208017944e-15;1
