Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.65;1.6;3.470240174121021;0.0;0
0;10010;0.65;1.6;3.470240174121021;0.0;0
0;20020;0.65;1.6;3.470240174121021;0.0;0
0;30030;0.65;1.6;3.470240174121021;0.0;0
0;40040;0.65;1.6;3.470240174121021;0.0;0
0;50050;0.65;1.6;3.470240174121021;0.0;0
0;60060;0.65;1.6;3.470240174121021;0.0;0
0;70070;0.65;1.6;3.470240174121021;0.0;0
0;80080;0.65;1.6;3.470240174121021;0.0;0
0;90090;0.65;1.6;3.470240174121021;0.0;0
0;100100;0.65;1.6;3.470240174121021;0.0;0
0;110110;0.65;1.6;3.470240174121021;0.0;0
0;120120;0.65;1.6;3.470240174121021;0.0;0
0;130130;0.65;1.6;3.470240174121021;0.0;0
0;140140;0.65;1.6;3.470240174121021;0.0;0
0;150150;0.65;1.6;3.470240174121021;0.0;0
0;160160;0.65;1.6;3.470240174121021;0.0;0
0;170170;0.65;1.6;3.470240174121021;0.0;0
0;180180;0.65;1.6;3.470240174121021;0.0;0
0;190190;0.65;1.6;3.470240174121021;0.0;0
0;200200;0.65;1.6;3.470240174121021;0.0;0
0;210210;0.6502985178421562;1.6;3.5429395932028007;0.0010546330288955415;0
0;220220;0.6505970356843124;1.6;3.6156390122845803;0.002109266057791083;0
0;230230;0.6508955535264686;1.6;3.68833843136636;0.0031638990866866244;0
0;240240;0.6511940713686247;1.6;3.76103785044814;0.004218532115582166;0
0;250250;0.6514925892107808;1.6;3.8337372695299194;0.005273165144477707;0
0;260260;0.651791107052937;1.6;3.906436688611699;0.006327798173373249;0
0;270270;0.6520896248950931;1.6;3.9791361076934786;0.0073824312022687895;0
0;280280;0.6523881427372493;1.6;4.051835526775259;0.008437064231164332;0
0;290290;0.6526866605794055;1.6;4.124534945857038;0.009491697260059873;0
0;300300;0.6529851784215617;1.6;4.197234364938818;0.010546330288955415;0
0;310310;0.6532836962637179;1.6;4.269933784020597;0.011600963317850954;0
0;320320;0.653582214105874;1.6;4.342633203102377;0.012655596346746498;0
0;330330;0.6538807319480302;1.6;4.415332622184157;0.01371022937564204;0
0;340340;0.6541792497901863;1.6;4.488032041265936;0.014764862404537579;0
0;350350;0.6544777676323424;1.6;4.560731460347716;0.015819495433433122;0
0;360360;0.6547762854744986;1.6;4.633430879429495;0.016874128462328664;0
0;370370;0.6550748033166548;1.6;4.706130298511275;0.0179287614912242;0
0;380380;0.655373321158811;1.6;4.778829717593054;0.018983394520119747;0
0;390390;0.6556718390009671;1.6;4.851529136674834;0.020038027549015285;0
0;400400;0.6559703568431233;1.6;4.924228555756614;0.02109266057791083;1
0;410410;0.6562688746852795;1.6;4.9969279748383935;0.02214729360680637;1
0;420420;0.6565673925274357;1.6;5.0696273939201735;0.02320192663570191;1
0;430430;0.6568659103695919;1.6;5.142326813001953;0.024256559664597454;1
0;440440;0.6571644282117479;1.6;5.215026232083733;0.025311192693492995;1
0;450450;0.6574629460539041;1.6;5.287725651165512;0.026365825722388533;1
0;460460;0.6577614638960603;1.6;5.360425070247292;0.02742045875128408;1
0;470470;0.6580599817382164;1.6;5.433124489329072;0.028475091780179616;1
0;480480;0.6583584995803726;1.6;5.505823908410851;0.029529724809075158;1
0;490490;0.6586570174225288;1.6;5.578523327492631;0.030584357837970703;1
0;500500;0.658955535264685;1.6;5.651222746574411;0.031638990866866244;1
0;510510;0.6592540531068412;1.6;5.72392216565619;0.03269362389576178;1
0;520520;0.6595525709489973;1.6;5.796621584737969;0.03374825692465733;1
0;530530;0.6598510887911534;1.6;5.869321003819749;0.034802889953552865;1
0;540540;0.6601496066333096;1.6;5.942020422901528;0.0358575229824484;1
0;550550;0.6604481244754657;1.6;6.014719841983308;0.036912156011343955;1
0;560560;0.6607466423176219;1.6;6.087419261065088;0.03796678904023949;1
0;570570;0.6610451601597781;1.6;6.1601186801468675;0.03902142206913503;1
0;580580;0.6613436780019343;1.6;6.2328180992286475;0.04007605509803057;1
0;590590;0.6616421958440905;1.6;6.305517518310427;0.041130688126926114;1
0;600600;0.6619407136862466;1.6;6.378216937392207;0.04218532115582166;1
0;610610;0.6622392315284028;1.6;6.450916356473987;0.0432399541847172;1
0;620620;0.6625377493705589;1.6;6.523615775555766;0.04429458721361274;1
0;630630;0.662836267212715;1.6;6.596315194637546;0.04534922024250828;1
0;640640;0.6631347850548712;1.6;6.669014613719325;0.04640385327140382;1
0;650650;0.6634333028970274;1.6;6.741714032801105;0.04745848630029936;1
0;660660;0.6637318207391836;1.6;6.814413451882885;0.04851311932919491;1
0;670670;0.6640303385813398;1.6;6.887112870964664;0.049567752358090446;1
0;680680;0.6643288564234959;1.6;6.959812290046444;0.05062238538698599;1
0;690690;0.6646273742656521;1.6;7.032511709128223;0.05167701841588153;1
0;700700;0.6649258921078083;1.6;7.105211128210003;0.05273165144477707;1
0;710710;0.6652244099499645;1.6;7.177910547291783;0.05378628447367261;1
0;720720;0.6655229277921205;1.6;7.250609966373562;0.05484091750256816;1
0;730730;0.6658214456342767;1.6;7.323309385455342;0.055895550531463695;1
0;740740;0.6661199634764329;1.6;7.3960088045371215;0.05695018356035923;1
0;750750;0.666418481318589;1.6;7.4687082236189015;0.05800481658925478;1
0;760760;0.6669176623166274;1.6;7.544764354163068;0.05903586570302212;1
0;770770;0.6684062966708088;1.6;7.637372150146058;0.05995062448998785;1
0;780780;0.6698949310249901;1.6;7.729979946129049;0.06086538327695358;1
0;790790;0.6713835653791714;1.6;7.822587742112039;0.06178014206391931;1
0;800800;0.6728721997333528;1.6;7.9151955380950305;0.06269490085088504;1
0;810810;0.674360834087534;1.6;8.007803334078021;0.06360965963785077;1
0;820820;0.6758494684417153;1.6;8.100411130061012;0.0645244184248165;1
0;830830;0.6773381027958967;1.6;8.193018926044003;0.06543917721178223;1
0;840840;0.678826737150078;1.6;8.285626722026992;0.06635393599874796;1
0;850850;0.6803153715042594;1.6;8.378234518009982;0.06726869478571369;1
0;860860;0.6818040058584406;1.6;8.470842313992973;0.06818345357267942;1
0;870870;0.6832926402126219;1.6;8.563450109975964;0.06909821235964515;1
0;880880;0.6847812745668033;1.6;8.656057905958955;0.07001297114661088;1
0;890890;0.6862699089209846;1.6;8.748665701941945;0.07092772993357661;1
0;900900;0.687758543275166;1.6;8.841273497924936;0.07184248872054234;1
0;910910;0.6892471776293472;1.6;8.933881293907927;0.07275724750750807;1
0;920920;0.6907358119835285;1.6;9.026489089890918;0.0736720062944738;1
0;930930;0.6922244463377099;1.6;9.119096885873908;0.07458676508143953;1
0;940940;0.6937130806918912;1.6;9.211704681856899;0.07550152386840527;1
0;950950;0.6952017150460724;1.6;9.30431247783989;0.076416282655371;1
0;960960;0.6966903494002538;1.6;9.396920273822879;0.07733104144233673;1
0;970970;0.6981789837544351;1.6;9.48952806980587;0.07824580022930246;1
0;980980;0.6996676181086164;1.6;9.58213586578886;0.07916055901626819;1
0;990990;0.7011562524627977;1.6;9.674743661771851;0.08007531780323392;1
1;1001;0.702644886816979;1.6;9.767351457754843;0.08099007659019966;1
1;11011;0.7041335211711603;1.6;9.859959253737832;0.08190483537716539;1
1;21021;0.7056221555253417;1.6;9.952567049720823;0.08281959416413111;1
1;31031;0.707110789879523;1.6;10.045174845703814;0.08373435295109684;1
1;41041;0.7085994242337043;1.6;10.137782641686805;0.08464911173806257;1
1;51051;0.7100880585878856;1.6;10.230390437669795;0.0855638705250283;1
1;61061;0.7115766929420669;1.6;10.322998233652786;0.08647862931199403;1
1;71071;0.7130653272962483;1.6;10.415606029635777;0.08739338809895976;1
1;81081;0.7145539616504295;1.6;10.508213825618768;0.08830814688592549;1
1;91091;0.7160425960046108;1.6;10.600821621601757;0.08922290567289122;1
1;101101;0.7175312303587922;1.6;10.693429417584747;0.09013766445985695;1
1;111111;0.7190198647129735;1.6;10.78603721356774;0.0910524232468227;1
1;121121;0.7205084990671549;1.6;10.87864500955073;0.09196718203378842;1
