Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;10010;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;20020;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;30030;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;40040;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;50050;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;60060;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;70070;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;80080;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;90090;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;100100;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;110110;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;120120;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;130130;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;140140;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;150150;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;160160;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;170170;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;180180;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;190190;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;200200;0.26;2.6;2.136855308716272;0.11689836011547275;0
0;210210;0.26078379124534756;2.6;2.208170673467071;0.11678934090259453;0
0;220220;0.26156758249069506;2.6;2.2794860382178705;0.11668032168971632;0
0;230230;0.2623513737360426;2.6;2.3508014029686697;0.1165713024768381;0
0;240240;0.2631351649813901;2.6;2.422116767719469;0.11646228326395987;0
0;250250;0.26391895622673767;2.6;2.4934321324702684;0.11635326405108165;0
0;260260;0.26470274747208516;2.6;2.5647474972210675;0.11624424483820343;0
0;270270;0.2654865387174327;2.6;2.6360628619718667;0.11613522562532522;0
0;280280;0.2662703299627802;2.6;2.7073782267226663;0.116026206412447;0
0;290290;0.26705412120812777;2.6;2.7786935914734654;0.11591718719956878;0
0;300300;0.26783791245347527;2.6;2.850008956224265;0.11580816798669057;0
0;310310;0.2686217036988228;2.6;2.921324320975064;0.11569914877381234;0
0;320320;0.2694054949441703;2.6;2.9926396857258633;0.11559012956093412;0
0;330330;0.2701892861895179;2.6;3.063955050476663;0.1154811103480559;0
0;340340;0.2709730774348654;2.6;3.135270415227462;0.11537209113517768;0
0;350350;0.2717568686802129;2.6;3.2065857799782616;0.11526307192229947;0
0;360360;0.2725406599255604;2.6;3.2779011447290607;0.11515405270942125;0
0;370370;0.273324451170908;2.6;3.34921650947986;0.11504503349654303;0
0;380380;0.2741082424162555;2.6;3.4205318742306594;0.1149360142836648;0
0;390390;0.27489203366160303;2.6;3.4918472389814585;0.11482699507078659;0
0;400400;0.27567582490695053;2.6;3.563162603732258;0.11471797585790837;1
0;410410;0.2764596161522981;2.6;3.6344779684830573;0.11460895664503015;1
0;420420;0.2772434073976456;2.6;3.7057933332338564;0.11449993743215194;1
