Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;10010;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;20020;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;30030;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;40040;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;50050;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;60060;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;70070;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;80080;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;90090;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;100100;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;110110;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;120120;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;130130;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;140140;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;150150;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;160160;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;170170;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;180180;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;190190;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;200200;0.45;2.51;2.9881726560536386;0.26652835708288836;0
0;210210;0.450616917977462;2.510088131139637;3.0683688237040427;0.26590196593951715;0
0;220220;0.45123383595492395;2.5101762622792747;3.148564991354447;0.2652755747961459;0
0;230230;0.45185075393238594;2.510264393418912;3.228761159004851;0.2646491836527747;0
0;240240;0.4524676719098479;2.5103525245585496;3.308957326655255;0.2640227925094034;0
0;250250;0.4530845898873099;2.510440655698187;3.3891534943056594;0.2633964013660322;0
0;260260;0.45370150786477187;2.5105287868378245;3.469349661956063;0.26277001022266094;0
0;270270;0.4543184258422338;2.510616917977462;3.5495458296064673;0.26214361907928974;0
0;280280;0.4549353438196958;2.5107050491170995;3.6297419972568714;0.2615172279359185;0
0;290290;0.4555522617971578;2.5107931802567367;3.7099381649072756;0.26089083679254726;0
0;300300;0.45616917977461974;2.5108813113963744;3.7901343325576797;0.260264445649176;0
0;310310;0.45678609775208173;2.5109694425360116;3.870330500208084;0.2596380545058048;0
0;320320;0.45740301572954367;2.511057573675649;3.950526667858488;0.25901166336243353;0
0;330330;0.45801993370700567;2.5111457048152865;4.030722835508892;0.2583852722190623;0
0;340340;0.45863685168446766;2.5112338359549238;4.110919003159296;0.25775888107569106;0
0;350350;0.4592537696619296;2.5113219670945615;4.1911151708097005;0.25713248993231985;0
0;360360;0.4598706876393916;2.5114100982341987;4.271311338460104;0.25650609878894864;0
0;370370;0.4604876056168536;2.5114982293738364;4.351507506110509;0.2558797076455774;0
0;380380;0.46110452359431553;2.5115863605134736;4.431703673760913;0.2552533165022062;0
0;390390;0.4617214415717775;2.5116744916531113;4.511899841411317;0.2546269253588349;0
0;400400;0.46233835954923946;2.5117626227927485;4.592096009061721;0.2540005342154637;1
0;410410;0.46295527752670146;2.511850753932386;4.6722921767121255;0.25337414307209244;1
0;420420;0.46357219550416345;2.5119388850720235;4.752488344362529;0.25274775192872123;1
0;430430;0.4641891134816254;2.5120270162116607;4.832684512012934;0.25212136078534997;1
0;440440;0.4648060314590874;2.5121151473512984;4.9128806796633375;0.25149496964197876;1
0;450450;0.4654229494365494;2.5122032784909356;4.993076847313741;0.2508685784986075;1
0;460460;0.4660398674140113;2.5122914096305733;5.073273014964146;0.2502421873552363;1
0;470470;0.4666567853914733;2.5123795407702105;5.15346918261455;0.24961579621186505;1
0;480480;0.46727370336893526;2.512467671909848;5.233665350264954;0.24898940506849382;1
0;490490;0.46789062134639725;2.5125558030494854;5.313861517915358;0.24836301392512258;1
0;500500;0.46850753932385925;2.512643934189123;5.3940576855657625;0.24773662278175135;1
0;510510;0.4691244573013212;2.5127320653287604;5.474253853216166;0.2471102316383801;1
0;520520;0.4697413752787832;2.5128201964683976;5.554450020866571;0.24648384049500888;1
0;530530;0.4703582932562451;2.5129083276080353;5.6346461885169745;0.24585744935163764;1
0;540540;0.4709752112337071;2.5129964587476725;5.714842356167378;0.2452310582082664;1
0;550550;0.4715921292111691;2.51308458988731;5.795038523817783;0.24460466706489517;1
0;560560;0.47220904718863105;2.5131727210269474;5.875234691468187;0.24397827592152393;1
0;570570;0.47282596516609304;2.513260852166585;5.955430859118591;0.2433518847781527;1
0;580580;0.47370980641506494;2.513375590515977;6.041848332314043;0.24255522373980493;1
0;590590;0.47582987409643146;2.5136135572965386;6.157079113226295;0.24096997599030096;1
0;600600;0.477949941777798;2.5138515240771;6.272309894138548;0.23938472824079698;1
0;610610;0.4800700094591645;2.5140894908576614;6.387540675050801;0.237799480491293;1
0;620620;0.482190077140531;2.514327457638223;6.502771455963053;0.23621423274178904;1
0;630630;0.48431014482189755;2.5145654244187847;6.618002236875305;0.23462898499228507;1
0;640640;0.48643021250326407;2.5148033911993464;6.7332330177875575;0.23304373724278113;1
0;650650;0.4885502801846306;2.5150413579799076;6.84846379869981;0.23145848949327716;1
0;660660;0.4906703478659971;2.5152793247604692;6.963694579612063;0.2298732417437732;1
0;670670;0.4927904155473636;2.515517291541031;7.078925360524315;0.22828799399426922;1
0;680680;0.4949104832287301;2.5157552583215925;7.194156141436568;0.22670274624476525;1
0;690690;0.4970305509100966;2.5159932251021537;7.3093869223488195;0.22511749849526128;1
0;700700;0.49915061859146315;2.5162311918827154;7.424617703261072;0.2235322507457573;1
0;710710;0.5012706862728297;2.516469158663277;7.539848484173325;0.22194700299625333;1
0;720720;0.5033907539541962;2.5167071254438387;7.655079265085577;0.2203617552467494;1
0;730730;0.5055108216355627;2.5169450922244;7.77031004599783;0.21877650749724542;1
0;740740;0.5076308893169292;2.5171830590049615;7.8855408269100815;0.21719125974774145;1
0;750750;0.5097509569982958;2.517421025785523;8.000771607822333;0.21560601199823748;1
0;760760;0.5118710246796623;2.517658992566085;8.116002388734586;0.2140207642487335;1
0;770770;0.5139910923610288;2.517896959346646;8.23123316964684;0.21243551649922954;1
0;780780;0.5161111600423953;2.5181349261272077;8.346463950559091;0.21085026874972557;1
0;790790;0.5182312277237618;2.5183728929077693;8.461694731471344;0.20926502100022162;1
0;800800;0.5203512954051284;2.518610859688331;8.576925512383596;0.20767977325071763;1
0;810810;0.5224713630864949;2.518848826468892;8.692156293295849;0.20609452550121368;1
0;820820;0.5245914307678613;2.519086793249454;8.807387074208101;0.2045092777517097;1
0;830830;0.5267114984492278;2.5193247600300155;8.922617855120354;0.20292403000220574;1
0;840840;0.5288315661305943;2.519562726810577;9.037848636032606;0.20133878225270177;1
0;850850;0.5309516338119609;2.5198006935911383;9.153079416944859;0.19975353450319783;1
0;860860;0.5330717014933274;2.5200386603717;9.26831019785711;0.19816828675369386;1
0;870870;0.5351917691746939;2.5202766271522616;9.383540978769362;0.19658303900418989;1
