Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.47;1.6;1.6255922209044427;0.0;0
0;10010;0.47;1.6;1.6255922209044427;0.0;0
0;20020;0.47;1.6;1.6255922209044427;0.0;0
0;30030;0.47;1.6;1.6255922209044427;0.0;0
0;40040;0.47;1.6;1.6255922209044427;0.0;0
0;50050;0.47;1.6;1.6255922209044427;0.0;0
0;60060;0.47;1.6;1.6255922209044427;0.0;0
0;70070;0.47;1.6;1.6255922209044427;0.0;0
0;80080;0.47;1.6;1.6255922209044427;0.0;0
0;90090;0.47;1.6;1.6255922209044427;0.0;0
0;100100;0.47;1.6;1.6255922209044427;0.0;0
0;110110;0.47;1.6;1.6255922209044427;0.0;0
0;120120;0.47;1.6;1.6255922209044427;0.0;0
0;130130;0.47;1.6;1.6255922209044427;0.0;0
0;140140;0.47;1.6;1.6255922209044427;0.0;0
0;150150;0.47;1.6;1.6255922209044427;0.0;0
0;160160;0.47;1.6;1.6255922209044427;0.0;0
0;170170;0.47;1.6;1.6255922209044427;0.0;0
0;180180;0.47;1.6;1.6255922209044427;0.0;0
0;190190;0.47;1.6;1.6255922209044427;0.0;0
0;200200;0.47;1.6;1.6255922209044427;0.0;0
0;210210;0.4703685920349647;1.6;1.6659617103745248;-0.00275887391820704;0
0;220220;0.47073718406992954;1.6;1.7063311998446067;-0.00551774783641408;0
0;230230;0.4711057761048943;1.6;1.7467006893146888;-0.00827662175462112;0
0;240240;0.4714743681398591;1.6;1.7870701787847707;-0.01103549567282816;0
0;250250;0.47184296017482386;1.6;1.8274396682548528;-0.0137943695910352;0
0;260260;0.4722115522097886;1.6;1.8678091577249347;-0.01655324350924224;0
0;270270;0.4725801442447534;1.6;1.9081786471950168;-0.01931211742744928;0
0;280280;0.4729487362797182;1.6;1.9485481366650987;-0.02207099134565632;0
0;290290;0.473317328314683;1.6;1.9889176261351809;-0.02482986526386336;0
0;300300;0.47368592034964774;1.6;2.0292871156052628;-0.0275887391820704;0
0;310310;0.47405451238461255;1.6;2.0696566050753447;-0.030347613100277438;0
0;320320;0.4744231044195773;1.6;2.110026094545427;-0.03310648701848448;0
0;330330;0.47479169645454206;1.6;2.150395584015509;-0.03586536093669152;0
0;340340;0.47516028848950687;1.6;2.190765073485591;-0.03862423485489856;0
0;350350;0.4755288805244716;1.6;2.2311345629556727;-0.0413831087731056;0
0;360360;0.47589747255943643;1.6;2.271504052425755;-0.04414198269131264;0
0;370370;0.4762660645944012;1.6;2.311873541895837;-0.046900856609519675;0
0;380380;0.47663465662936594;1.6;2.352243031365919;-0.04965973052772672;0
0;390390;0.47700324866433075;1.6;2.3926125208360007;-0.05241860444593376;0
0;400400;0.4773718406992955;1.6;2.432982010306083;-0.0551774783641408;1
0;410410;0.4777404327342603;1.6;2.473351499776165;-0.05793635228234784;1
0;420420;0.47810902476922507;1.6;2.513720989246247;-0.060695226200554876;1
0;430430;0.4784776168041899;1.6;2.5540904787163288;-0.06345410011876193;1
0;440440;0.47884620883915463;1.6;2.594459968186411;-0.06621297403696896;1
0;450450;0.4792148008741194;1.6;2.634829457656493;-0.068971847955176;1
0;460460;0.4795833929090842;1.6;2.675198947126575;-0.07173072187338304;1
0;470470;0.47995198494404895;1.6;2.715568436596657;-0.07448959579159008;1
0;480480;0.48032057697901376;1.6;2.755937926066739;-0.07724846970979712;1
0;490490;0.4806891690139785;1.6;2.796307415536821;-0.08000734362800416;1
0;500500;0.48105776104894327;1.6;2.836676905006903;-0.0827662175462112;1
0;510510;0.4814263530839081;1.6;2.8770463944769853;-0.08552509146441825;1
0;520520;0.48179494511887283;1.6;2.917415883947067;-0.08828396538262528;1
0;530530;0.48216353715383764;1.6;2.957785373417149;-0.09104283930083232;1
0;540540;0.4825321291888024;1.6;2.998154862887231;-0.09380171321903935;1
0;550550;0.4829007212237672;1.6;3.0385243523573133;-0.09656058713724641;1
0;560560;0.48326931325873196;1.6;3.0788938418273952;-0.09931946105545345;1
0;570570;0.483973042111385;1.6;3.14294353485072;-0.09805749746722431;1
0;580580;0.48474721567616597;1.6;3.211970732685209;-0.09595036639603005;1
0;590590;0.485521389240947;1.6;3.2809979305196983;-0.0938432353248358;1
0;600600;0.48629556280572805;1.6;3.3500251283541878;-0.09173610425364152;1
0;610610;0.4870697363705091;1.6;3.4190523261886767;-0.08962897318244728;1
0;620620;0.4878439099352901;1.6;3.4880795240231657;-0.08752184211125302;1
0;630630;0.48861808350007113;1.6;3.5571067218576546;-0.08541471104005877;1
0;640640;0.4893922570648522;1.6;3.6261339196921436;-0.08330757996886451;1
0;650650;0.49016643062963317;1.6;3.695161117526633;-0.08120044889767025;1
0;660660;0.4909406041944142;1.6;3.7641883153611224;-0.07909331782647598;1
0;670670;0.49171477775919525;1.6;3.8332155131956114;-0.07698618675528174;1
0;680680;0.4924889513239763;1.6;3.9022427110301003;-0.07487905568408748;1
0;690690;0.4932631248887573;1.6;3.9712699088645893;-0.07277192461289322;1
0;700700;0.49403729845353833;1.6;4.040297106699079;-0.07066479354169897;1
