Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;0;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;10010;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;20020;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;30030;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;40040;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;50050;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;60060;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;70070;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;80080;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;90090;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;100100;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;110110;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;120120;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;130130;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;140140;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;150150;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;160160;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;170170;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;180180;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;190190;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;200200;0.33;2.48;3.7883842262122895;0.10144753902850667;0
0;210210;0.33173984399174467;2.48;3.862959736883605;0.10052491581495322;0
0;220220;0.33347968798348926;2.48;3.9375352475549197;0.09960229260139977;0
0;230230;0.3352195319752339;2.48;4.0121107582262345;0.09867966938784632;0
0;240240;0.33695937596697856;2.48;4.08668626889755;0.09775704617429286;0
0;250250;0.3386992199587232;2.48;4.161261779568865;0.09683442296073941;0
0;260260;0.3404390639504678;2.48;4.23583729024018;0.09591179974718596;0
0;270270;0.34217890794221245;2.48;4.310412800911496;0.09498917653363251;0
0;280280;0.3439187519339571;2.48;4.38498831158281;0.09406655332007906;0
0;290290;0.34565859592570175;2.48;4.459563822254125;0.09314393010652561;0
0;300300;0.34739843991744634;2.48;4.534139332925441;0.09222130689297214;0
0;310310;0.349138283909191;2.48;4.608714843596756;0.0912986836794187;0
0;320320;0.35087812790093564;2.48;4.683290354268071;0.09037606046586524;0
0;330330;0.35261797189268024;2.48;4.757865864939386;0.0894534372523118;0
0;340340;0.3543578158844249;2.48;4.832441375610701;0.08853081403875834;0
0;350350;0.35609765987616954;2.48;4.907016886282016;0.08760819082520489;0
0;360360;0.3578375038679142;2.48;4.981592396953332;0.08668556761165144;0
0;370370;0.3595773478596588;2.48;5.056167907624646;0.08576294439809798;0
0;380380;0.36131719185140343;2.48;5.130743418295961;0.08484032118454453;0
0;390390;0.3630570358431481;2.48;5.2053189289672765;0.08391769797099108;0
0;400400;0.3647968798348927;2.48;5.279894439638592;0.08299507475743763;1
0;410410;0.3665367238266373;2.48;5.354469950309907;0.08207245154388418;1
0;420420;0.368276567818382;2.48;5.4290454609812215;0.08114982833033073;1
0;430430;0.3700190072008019;2.4800007039704;5.503638339056902;0.08022790142192282;1
0;440440;0.3720339929860352;2.480075333073557;5.580054997895546;0.07937909470481642;1
0;450450;0.37404897877126847;2.480149962176714;5.65647165673419;0.07853028798771004;1
0;460460;0.3760639645565018;2.4802245912798706;5.732888315572835;0.07768148127060366;1
0;470470;0.3780789503417351;2.4802992203830274;5.809304974411479;0.07683267455349727;1
0;480480;0.3800939361269684;2.480373849486184;5.885721633250123;0.07598386783639088;1
0;490490;0.38210892191220175;2.4804484785893406;5.962138292088768;0.0751350611192845;1
0;500500;0.38412390769743504;2.4805231076924974;6.038554950927412;0.0742862544021781;1
0;510510;0.38613889348266833;2.480597736795654;6.114971609766056;0.07343744768507172;1
0;520520;0.3881538792679016;2.480672365898811;6.1913882686047;0.07258864096796534;1
