sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;speed;turning_angle;accel_x;accel_y
0;0;3.669858241444902e-18;0.05993333333333334;5.0;1.5707963267948966;-1.4698697335563384e-30;0.142222222222248
0;4000;4.895865759257974e-18;0.07995555555555556;5.0055555555555555;1.5707963267948966;2.0692191322496462e-30;0.14222222222217695
0;8000;6.123233995736766e-18;0.1;5.011111111111111;1.5707963267948966;-2.355797507974467e-30;0.14222222222226577
0;12000;7.351962950881277e-18;0.12006666666666667;5.016666666666667;1.5707963267948966;2.0692191322496462e-30;0.14222222222217695
0;16000;8.582052624691508e-18;0.14015555555555556;5.022222222222222;1.5707963267948966;-2.355797507974467e-30;0.14222222222226577
0;20000;9.813503017167457e-18;0.16026666666666667;5.027777777777778;1.5707963267948966;2.0692191322496462e-30;0.14222222222217695
0;24000;1.1046314128309126e-17;0.1804;5.033333333333333;1.5707963267948966;-2.354256764018957e-30;0.14222222222226577
0;28000;1.2280485958116514e-17;0.20055555555555557;5.038888888888889;1.5707963267948966;7.5080452951992e-30;0.14222222222226577
0;32000;1.3516018506589622e-17;0.22073333333333334;5.044444444444444;1.5707963267948966;-1.3238072065740104e-29;0.14222222222208813
0;36000;1.475291177372845e-17;0.24093333333333333;5.05;1.5707963267948966;7.515749014976749e-30;0.14222222222226577
0;40000;1.5991165759532994e-17;0.26115555555555553;5.055555555555555;1.5707963267948966;-3.3711477746554176e-30;0.14222222222208813
0;44000;1.723078046400326e-17;0.2814;5.061111111111111;1.5707963267948966;-1.334284265471477e-30;0.1422222222224434
0;48000;1.8471755887139245e-17;0.30166666666666664;5.066666666666666;1.5707963267948966;-3.3649847988333785e-30;0.14222222222208813
0;52000;1.971409202894095e-17;0.32195555555555555;5.072222222222222;1.5707963267948966;1.8391860596920348e-29;0.1422222222224434
0;56000;2.095778888940837e-17;0.34226666666666666;5.0777777777777775;1.5707963267948966;-3.3803922383884764e-30;0.14222222222208813
0;60000;2.2202846468541515e-17;0.3626;5.083333333333333;1.5707963267948966;-2.3098833381002752e-29;0.14222222222208813
0;64000;0.00011627002918656783;0.38295522348822586;5.088888888888889;1.565084340152006;-0.744128186793884;0.14009699131243286
0;68000;0.0003490601546031458;0.40333167155745525;5.094444444444444;1.5593723535091155;-0.7449405538100354;0.14009467119087693
0;72000;0.0006986166292026892;0.4237286764912946;5.1;1.553660366866225;-0.7457529208261835;0.14009235107011547
0;76000;0.0011651818755309268;0.44414556845272557;5.105555555555555;1.5479483802233345;-0.7465652878423384;0.1400900309486857
0;80000;0.0017489944695353835;0.46458167550610185;5.111111111111111;1.542236393580444;-0.747377654858489;0.1400877108277574
0;84000;0.0024502891245008268;0.48503632363926125;5.116666666666666;1.5365244069375534;-0.7481900218746318;0.1400853907068735
0;88000;0.0032692966751119573;0.505508836785753;5.122222222222222;1.530812420294663;-0.7490023888907841;0.14008307058576555
0;92000;0.0042062440616441295;0.5259985368471793;5.127777777777778;1.5251004336517724;-0.7498147559069454;0.14008075046442503
0;96000;0.005261354314282891;0.546504743715651;5.133333333333334;1.5193884470088819;-0.7506271229230695;0.14007843034391912
0;100000;0.006434846537573125;0.5670267752963549;5.138888888888889;1.5136764603659911;-0.7514394899392953;0.14007611022191746
