sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;speed;turning_angle;accel_x;accel_y
0;0;0.06;0.0;5;0.0;0.0;-2.220446049250313e-13
0;4000;0.08;0.0;5;0.0;0.0;4.440892098500626e-13
0;8000;0.1;0.0;5;0.0;0.0;0.0
0;12000;0.12;0.0;5;0.0;0.0;0.0
0;16000;0.14;0.0;5;0.0;0.0;0.0
0;20000;0.16;0.0;5;0.0;0.0;-8.881784197001252e-13
0;24000;0.18;0.0;5;0.0;0.0;0.0
0;28000;0.1999999999999999;0.0;5;0.0;0.0;0.0
0;32000;0.2199999999999999;0.0;5;0.0;0.0;0.0
0;36000;0.2399999999999999;0.0;5;0.0;0.0;0.0
0;40000;0.2599999999999999;0.0;5;0.0;0.0;0.0
0;44000;0.2799999999999999;0.0;5;0.0;0.0;1.7763568394002505e-12
0;48000;0.3;0.0;5;0.0;0.0;0.0
0;52000;0.32;0.0;5;0.0;0.0;0.0
0;56000;0.34;0.0;5;0.0;0.0;0.0
0;60000;0.36;0.0;5;0.0;0.0;0.0
0;64000;0.38;0.0;5;0.0;0.0;0.0
0;68000;0.4000000000000001;0.0;5;0.0;0.0;0.0
0;72000;0.4200000000000001;0.0;5;0.0;0.0;0.0
0;76000;0.4400000000000001;0.0;5;0.0;0.0;0.0
0;80000;0.4600000000000001;0.0;5;0.0;0.0;0.0
0;84000;0.4800000000000001;0.0;5;0.0;0.0;0.0
0;88000;0.5000000000000001;0.0;5;0.0;0.0;-3.552713678800501e-12
0;92000;0.5200000000000001;0.0;5;0.0;0.0;3.552713678800501e-12
0;96000;0.5400000000000001;0.0;5;0.0;0.0;0.0
0;100000;0.5600000000000002;0.0;5;0.0;0.0;0.0
0;104000;0.5800000000000002;0.0;5;0.0;0.0;0.0
0;108000;0.6000000000000002;0.0;5;0.0;0.0;0.0
0;112000;0.6200000000000002;0.0;5;0.0;0.0;0.0
0;116000;0.6400000000000002;0.0;5;0.0;0.0;0.0
0;120000;0.6600000000000003;0.0;5;0.0;0.0;0.0
0;124000;0.6800000000000003;0.0;5;0.0;0.0;0.0
0;128000;0.7000000000000003;0.0;5;0.0;0.0;0.0
0;132000;0.7200000000000003;0.0;5;0.0;0.0;0.0
0;136000;0.7400000000000003;0.0;5;0.0;0.0;0.0
0;140000;0.7600000000000003;0.0;5;0.0;0.0;0.0
0;144000;0.7800000000000004;0.0;5;0.0;0.0;0.0
0;148000;0.8000000000000004;0.0;5;0.0;0.0;0.0
0;152000;0.8200000000000004;0.0;5;0.0;0.0;0.0
0;156000;0.8400000000000004;0.0;5;0.0;0.0;0.0
0;160000;0.8600000000000004;0.0;5;0.0;0.0;0.0
0;164000;0.8800000000000004;0.0;5;0.0;0.0;0.0
0;168000;0.9000000000000005;0.0;5;0.0;0.0;0.0
0;172000;0.9200000000000004;0.0;5;0.0;0.0;0.0
0;176000;0.9400000000000004;0.0;5;0.0;0.0;0.0
0;180000;0.9600000000000004;0.0;5;0.0;0.0;0.0
0;184000;0.9800000000000004;0.0;5;0.0;0.0;0.0
0;188000;1.0000000000000004;0.0;5;0.0;0.0;-6.8833827526759706e-12
0;192000;1.0200000000000005;0.0;5;0.0;0.0;6.8833827526759706e-12
0;196000;1.0400000000000005;0.0;5;0.0;0.0;0.0
0;200000;1.0600000000000005;0.0;5;0.0;0.0;0.0
0;204000;1.0800000000000003;0.0;5;0.0;0.0;0.0
0;208000;1.1000000000000003;0.0;5;0.0;0.0;0.0
0;212000;1.1200000000000006;0.0;5;0.0;0.0;0.0
0;216000;1.1400000000000006;0.0;5;0.0;0.0;0.0
0;220000;1.1600000000000006;0.0;5;0.0;0.0;0.0
0;224000;1.1800000000000006;0.0;5;0.0;0.0;0.0
0;228000;1.2000000000000006;0.0;5;0.0;0.0;0.0
0;232000;1.2200000000000006;0.0;5;0.0;0.0;0.0
0;236000;1.2400000000000009;0.0;5;0.0;0.0;0.0
0;240000;1.260000000000001;0.0;5;0.0;0.0;0.0
0;244000;1.2800000000000007;0.0;5;0.0;0.0;0.0
0;248000;1.3000000000000007;0.0;5;0.0;0.0;0.0
0;252000;1.3200000000000007;0.0;5;0.0;0.0;0.0
0;256000;1.3400000000000007;0.0;5;0.0;0.0;0.0
