Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;17.722892979978795;0.0;0
0;10000;17.78902154651567;0.0;0
0;20000;17.87970099770361;0.0;0
0;30000;17.705362400042276;0.0;0
0;40000;17.64837470409298;0.0;0
0;50000;17.642004927923193;0.0;0
0;60000;17.606900090298737;0.0;0
0;70000;17.53619021516451;0.0;0
0;80000;17.62402169145492;0.0;0
0;90000;17.58765498555613;0.0;0
0;100000;17.563097735028474;0.0;0
0;110000;17.551406862742866;0.0;0
0;120000;17.647471102166037;0.0;0
0;130000;17.66285434870755;0.0;0
0;140000;17.618956809167614;0.0;0
0;150000;17.586994881939155;0.0;0
0;160000;17.622177243851503;0.0;0
0;170000;17.610375801274532;0.0;0
0;180000;17.646787525020617;0.0;0
0;190000;17.57167731046361;0.0;0
0;200000;17.516688058035104;0.0;0
0;210000;17.434297249141416;0.0;0
0;220000;17.561687872896652;0.0;0
0;230000;17.514643707407128;0.0;0
0;240000;17.467529683609772;0.0;0
0;250000;17.47366994825094;0.0;0
0;260000;17.452055219404347;0.0;0
0;270000;17.422130924662753;0.0;0
0;280000;17.418198923343347;0.0;0
0;290000;17.386668756999843;0.0;0
0;300000;17.40539996952374;0.0;0
0;310000;17.256424183215803;0.0;0
0;320000;17.28881539975434;0.0;0
0;330000;17.32512413502442;0.0;0
0;340000;17.260673848205357;0.0;0
0;350000;17.306631304310763;0.0;0
0;360000;17.305679711934783;0.0;0
0;370000;17.355415725054275;0.0;0
0;380000;17.367298864321487;0.0;0
0;390000;17.234051510173796;0.0;0
0;400000;17.234593140823858;0.0;0
0;410000;17.257593091869655;0.0;0
0;420000;17.109476430040846;0.0;0
0;430000;16.958469506370825;0.0;0
0;440000;16.947856133777435;0.0;0
0;450000;16.945296470124926;0.0;0
0;460000;16.948936953583058;0.0;0
0;470000;17.04001062807144;0.0;0
0;480000;17.100799538248655;0.0;0
0;490000;17.187688685939936;0.0;0
0;500000;17.10988605168715;0.0;0
0;510000;16.985748579204827;0.0;0
0;520000;16.873338847523588;0.0;0
0;530000;17.093744849128598;0.0;0
0;540000;17.173112751659705;0.0;0
0;550000;17.11148096505764;0.0;0
0;560000;17.13302818228986;0.0;0
0;570000;17.136783203731923;0.0;0
0;580000;17.15425810599271;0.0;0
0;590000;17.127292836918958;0.0;0
0;600000;17.185003658702556;0.0;0
0;610000;17.176129585989795;0.0;0
0;620000;17.071714881953287;0.0;0
0;630000;16.98520836410637;0.0;0
0;640000;16.98367586107741;0.0;0
0;650000;17.017319712874333;0.0;0
0;660000;17.032866727246724;0.0;0
0;670000;17.10530185071649;0.0;0
0;680000;17.196380453040803;0.0;0
0;690000;17.248638564619423;0.0;0
0;700000;17.32544795944458;0.0;0
0;710000;17.366298595633868;0.0;0
0;720000;17.29627621353941;0.0;0
0;730000;17.320963562724817;0.0;0
0;740000;17.37585813495025;0.0;0
0;750000;17.434553447897496;0.0;0
0;760000;17.464445356772053;0.0;0
0;770000;17.55537580899187;0.0;0
0;780000;17.55603499412282;0.0;0
0;790000;17.539749715076866;0.0;0
0;800000;17.508641811673073;0.0;0
0;810000;17.575493779667493;0.0;0
0;820000;17.608326109299405;0.0;0
0;830000;17.6833709067735;0.0;0
0;840000;17.834392983529142;0.0;0
0;850000;17.860939908865912;0.0;0
0;860000;17.712726119749775;0.0;0
0;870000;17.607593751408395;0.0;0
0;880000;17.777319275458648;0.0;0
0;890000;17.920898538641648;0.0;0
0;900000;17.895428923094094;0.0;0
0;910000;17.897013043651334;0.0;0
0;920000;17.941962514826184;0.0;0
0;930000;18.019081399876235;0.0;0
0;940000;17.988719145331736;0.0;0
0;950000;17.990670113312664;0.0;0
0;960000;18.1040098214044;0.0;0
0;970000;18.063004061945126;0.0;0
0;980000;18.08822915180639;0.0;0
0;990000;18.050347021321205;0.0;0
1;0;18.214275037235048;0.0;0
1;10000;18.256171277196817;0.0;0
1;20000;18.310305234283792;0.0;0
1;30000;18.26669504232229;0.0;0
1;40000;18.281751931859105;0.0;0
1;50000;18.365136863204576;0.0;0
1;60000;18.30829223836659;0.0;0
1;70000;18.370575935435124;0.0;0
1;80000;18.185763280205958;0.0;0
1;90000;18.25738604582868;0.0;0
1;100000;18.16795865916705;0.0;0
1;110000;18.063192602312732;0.0;0
1;120000;18.05912105666977;0.0;0
1;130000;18.125019426508675;0.0;0
1;140000;18.05239723274815;0.0;0
1;150000;18.01980767637801;0.0;0
1;160000;17.965438446757553;0.0;0
1;170000;17.916645027010837;0.0;0
1;180000;17.81429137059762;0.0;0
1;190000;17.787457991308273;0.0;0
1;200000;17.848549534088985;0.0;0
1;210000;17.896564169026508;0.0;0
1;220000;17.86015178779204;0.0;0
1;230000;17.92722562299718;0.0;0
1;240000;17.99678346986414;0.0;0
1;250000;17.823720990002613;0.0;0
1;260000;17.850726159064347;0.0;0
