;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;17.3;0.0;0;0.0;50812
1;0;10000;17.483669402586635;0.1500004114674956;0;0.01;50812
2;0;20000;17.493805442120625;0.1534318573456378;0;0.02;50812
3;0;30000;17.490681898766777;0.1567974359120797;0;0.03;50812
4;0;40000;17.52860293551358;0.1603307728649167;0;0.04;50813
5;0;50000;17.523800733455626;0.1636270632927998;0;0.05;50813
6;0;60000;17.518429776765064;0.1669929774442795;0;0.06;50813
7;0;70000;17.523029533178416;0.1704553071818948;0;0.07;50813
8;0;80000;17.522273697291403;0.1741383304219898;0;0.08;50813
9;0;90000;17.507618851202537;0.1779530630874988;0;0.09;50813
10;0;100000;17.498562179666497;0.181682401571117;0;0.1;50812
11;0;110000;17.528168117285006;0.1851682705402142;0;0.11;50813
12;0;120000;17.497892362946406;0.1889586578199515;0;0.12;50812
13;0;130000;17.533525800297905;0.1924852416403394;0;0.13;50813
14;0;140000;17.562394270496057;0.1960924865265223;0;0.14;50813
15;0;150000;17.60478278537416;0.1996366667156469;0;0.15;50813
16;0;160000;17.62085713127464;0.2031238820354008;0;0.16;50813
17;0;170000;17.61898925178629;0.2067570598639605;0;0.17;50813
18;0;180000;17.61831169527658;0.2104504394623714;0;0.18;50813
19;0;190000;17.597583342301412;0.2140762796588973;0;0.19;50813
20;0;200000;17.628630845783054;0.2179363773815864;0;0.2;50813
21;0;210000;17.65104059541663;0.22157891038854;0;0.21;50813
22;0;220000;17.667938723877537;0.2249737904277006;0;0.22;50813
23;0;230000;17.676916293257683;0.2284590799967432;0;0.23;50813
24;0;240000;17.63050544125586;0.2319673611592618;0;0.24;50813
25;0;250000;17.628464427116334;0.2352481108795892;0;0.25;50813
26;0;260000;17.60697512950183;0.2387012872381776;0;0.26;50813
27;0;270000;17.586852489185592;0.2424431480568455;0;0.27;50813
28;0;280000;17.630907908822497;0.2458895922607744;0;0.28;50813
29;0;290000;17.6310296368756;0.2494364895071466;0;0.29;50813
30;0;300000;17.609731183940394;0.2536699075302329;0;0.3;50813
31;0;310000;17.58408871889241;0.2580015920109133;0;0.31;50813
32;0;320000;17.58880850351843;0.2618450463235772;0;0.32;50813
33;0;330000;17.584586937126243;0.2654826506349267;0;0.33;50813
34;0;340000;17.601092989832033;0.2689505722006121;0;0.34;50813
35;0;350000;17.579341643527794;0.2726292698535864;0;0.35;50813
36;0;360000;17.599560483095182;0.2759467534881132;0;0.36;50813
37;0;370000;17.62711922261785;0.2790653118477773;0;0.37;50813
38;0;380000;17.631019574202266;0.2823055919578505;0;0.38;50813
39;0;390000;17.628742954855234;0.285716434887203;0;0.39;50813
40;0;400000;17.64206538897794;0.2895256369675559;0;0.4;50813
41;0;410000;17.662708177273867;0.2929988691276882;0;0.41;50813
42;0;420000;17.689467682131536;0.2965618152804869;0;0.42;50813
43;0;430000;17.681961942710792;0.2999336468196053;0;0.43;50813
44;0;440000;17.680707922476774;0.3030513696217175;0;0.44;50813
45;0;450000;17.706380056613227;0.3067334857801485;0;0.45;50813
46;0;460000;17.6764618935955;0.3107196947701248;0;0.46;50813
47;0;470000;17.656546544595788;0.3150837039245547;0;0.47;50813
48;0;480000;17.647639833691233;0.3193737392869653;0;0.48;50813
49;0;490000;17.664607660430047;0.3237477865248355;0;0.49;50813
50;0;500000;17.64516113396682;0.3285505535623017;0;0.5;50813
51;0;510000;17.64314458781422;0.3331097072811081;0;0.51;50813
52;0;520000;17.636557856644195;0.3359506409679177;0;0.52;50813
53;0;530000;17.6533336952837;0.3389156687453236;0;0.53;50813
54;0;540000;17.629629042788313;0.3413773857470583;0;0.54;50813
55;0;550000;17.63659141514797;0.3435103912270054;0;0.55;50813
56;0;560000;17.64623297376154;0.345826272791533;0;0.56;50813
57;0;570000;17.668302324009495;0.3482687722613293;0;0.57;50813
58;0;580000;17.681473266550903;0.3507396317785665;0;0.58;50813
59;0;590000;17.672933848361822;0.3530874924688245;0;0.59;50813
60;0;600000;17.648586896909716;0.3554371021213438;0;0.6;50813
61;0;610000;17.679038727973733;0.3577223738278089;0;0.61;50813
62;0;620000;17.652658382038787;0.3597290830499515;0;0.62;50813
63;0;630000;17.660724488618296;0.3619563137043816;0;0.63;50813
64;0;640000;17.65441801891246;0.363603612445163;0;0.64;50813
65;0;650000;17.6487215319754;0.3648812225131783;0;0.65;50813
66;0;660000;17.663317782855966;0.3656239385125641;0;0.66;50813
67;0;670000;17.66933795984109;0.3663107729507858;0;0.67;50813
68;0;680000;17.662584019652584;0.3671922036015552;0;0.68;50813
69;0;690000;17.68600977226891;0.3675333311301262;0;0.69;50813
70;0;700000;17.664253300695364;0.3682378757090958;0;0.7;50813
71;0;710000;17.63948800391606;0.3687719133897572;0;0.71;50813
72;0;720000;17.648528956904258;0.3688581876109409;0;0.72;50813
73;0;730000;17.650828116251866;0.3685307649215769;0;0.73;50813
74;0;740000;17.62807497203274;0.3676943306354116;0;0.74;50813
75;0;750000;17.64531763585884;0.3674311409739919;0;0.75;50813
76;0;760000;17.67418608186679;0.3675476316758955;0;0.76;50813
77;0;770000;17.64464442039289;0.367440455190358;0;0.77;50813
78;0;780000;17.654689724637223;0.3669419370810928;0;0.78;50813
79;0;790000;17.723341802308624;0.365948725471093;0;0.79;50813
80;0;800000;17.733168448068042;0.3653350468096169;0;0.8;50813
81;0;810000;17.684345431266394;0.3646987206334009;0;0.81;50813
82;0;820000;17.66376043113495;0.3644303606225797;0;0.82;50813
83;0;830000;17.64679215656854;0.3643610104946582;0;0.83;50813
84;0;840000;17.66786976529743;0.36431507652165;0;0.84;50813
85;0;850000;17.63174836345268;0.3642778510146396;0;0.85;50813
86;0;860000;17.611855835966402;0.3645234555923415;0;0.86;50813
87;0;870000;17.62402801100733;0.3641158413641613;0;0.87;50813
88;0;880000;17.64108429293525;0.363223297744442;0;0.88;50813
89;0;890000;17.680920208035285;0.3619703370722297;0;0.89;50813
90;0;900000;17.647323216013234;0.3606735677002548;0;0.9;50813
91;0;910000;17.65629461527987;0.3591359099855638;0;0.91;50813
92;0;920000;17.637183153911845;0.3573291612595265;0;0.92;50813
93;0;930000;17.611772280211223;0.355294751693574;0;0.93;50813
94;0;940000;17.668211615843095;0.3532506439752516;0;0.94;50813
95;0;950000;17.69862089899764;0.3514949428187591;0;0.95;50813
96;0;960000;17.736400915442985;0.3497597846738256;0;0.96;50813
97;0;970000;17.729003536241063;0.3486128669807872;0;0.97;50813
98;0;980000;17.737404723787026;0.3474181571212254;0;0.98;50813
99;0;990000;17.780276703746615;0.3463730278718098;0;0.99;50984
100;1;0;17.75591537188064;0.3456090742714177;0;1.0;50984
101;1;10000;17.767762771267602;0.3458802249948609;0;1.01;50984
102;1;20000;17.790308219861203;0.3463824317852995;0;1.02;50984
103;1;30000;17.736853598940247;0.3468666604800032;0;1.03;50813
104;1;40000;17.74190348350829;0.3470061804057557;0;1.04;50813
105;1;50000;17.75538888990839;0.3470752157043871;0;1.05;50984
106;1;60000;17.762679723744693;0.3472659502298324;0;1.06;50984
107;1;70000;17.77011548490214;0.3471058631056395;0;1.07;50984
108;1;80000;17.7570597663172;0.3468278112378143;0;1.08;50984
109;1;90000;17.742579816454466;0.3463304057118654;0;1.09;50813
110;1;100000;17.727089350313005;0.3461941684987373;0;1.1;50813
111;1;110000;17.728839039499277;0.3464686253915549;0;1.11;50813
112;1;120000;17.720615428389408;0.3458145005547057;0;1.12;50813
113;1;130000;17.69825567437604;0.3454155362660741;0;1.13;50813
114;1;140000;17.690155277297592;0.3444157206472976;0;1.1400000000000001;50813
115;1;150000;17.67905438531273;0.3434419354947308;0;1.15;50813
116;1;160000;17.68954057509682;0.3420895670056117;0;1.16;50813
117;1;170000;17.707132316863227;0.3403825935972725;0;1.17;50813
118;1;180000;17.652424448133676;0.3390812235434438;0;1.18;50813
119;1;190000;17.66803780019837;0.3375090626019177;0;1.19;50813
120;1;200000;17.682034613849204;0.3360332506398744;0;1.2;50813
121;1;210000;17.659668017534997;0.334893189710807;0;1.21;50813
122;1;220000;17.635196454941127;0.3337115536231698;0;1.22;50813
123;1;230000;17.593272864641165;0.3322748128505253;0;1.23;50813
124;1;240000;17.604186475113888;0.3303280214865027;0;1.24;50813
125;1;250000;17.640113497306697;0.3288342157308397;0;1.25;50813
126;1;260000;17.596257480948086;0.3272867496500246;0;1.26;50813
127;1;270000;17.537000678259066;0.325410885557062;0;1.27;50813
128;1;280000;17.531586747822516;0.32395675865449;0;1.28;50813
129;1;290000;17.569661770727997;0.3221166057995875;0;1.29;50813
130;1;300000;17.546098566318793;0.3192103718221251;0;1.3;50813
131;1;310000;17.55725271781029;0.3166627510683087;0;1.31;50813
132;1;320000;17.58187349072627;0.3144581489487214;0;1.32;50813
133;1;330000;17.57999353982543;0.3123297928398255;0;1.33;50813
134;1;340000;17.59737043913099;0.3105513589774791;0;1.34;50813
135;1;350000;17.603902101297987;0.3082955299796705;0;1.35;50813
136;1;360000;17.55879906027716;0.3070359706210319;0;1.3599999999999999;50813
137;1;370000;17.53786486064592;0.3056246918074539;0;1.37;50813
138;1;380000;17.505723506981035;0.303745756434468;0;1.38;50813
139;1;390000;17.49906601765774;0.3018406527587583;0;1.3900000000000001;50812
140;1;400000;17.488299617508844;0.2996121455517583;0;1.4;50812
141;1;410000;17.48203330467014;0.2977490497199886;0;1.41;50812
142;1;420000;17.486026725536288;0.2957595884207457;0;1.42;50812
143;1;430000;17.47755117087855;0.2933734020507054;0;1.43;50812
144;1;440000;17.505137806827527;0.2914069950490991;0;1.44;50813
145;1;450000;17.532864242119878;0.288807138189542;0;1.45;50813
146;1;460000;17.561770124291655;0.2857927555333897;0;1.46;50813
147;1;470000;17.537075558639607;0.2825337076965407;0;1.47;50813
148;1;480000;17.543126908749677;0.2794491721015754;0;1.48;50813
149;1;490000;17.588212300390836;0.2759155861461836;0;1.49;50813
150;1;500000;17.672276206311132;0.2718396339174115;0;1.5;50813
151;1;510000;17.693365266858084;0.2680146693882333;0;1.51;50813
