Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;14.341336545950822;0.0;0
0;10000;14.360935097212316;0.0;0
0;20000;14.257685006257507;0.0;0
0;30000;14.33824137613506;0.0;0
0;40000;14.30323756036725;0.0;0
0;50000;14.228270407935657;0.0;0
0;60000;14.25465945870682;0.0;0
0;70000;14.317625042172859;0.0;0
0;80000;14.376050112782732;0.0;0
0;90000;14.425284698051108;0.0;0
0;100000;14.387162484717358;0.0;0
0;110000;14.318684316809916;0.0;0
0;120000;14.281797455380177;0.0;0
0;130000;14.392731370158254;0.0;0
0;140000;14.39010678927505;0.0;0
0;150000;14.453767548521798;0.0;0
0;160000;14.453072856531504;0.0;0
0;170000;14.5366843106575;0.0;0
0;180000;14.576423982189992;0.0;0
0;190000;14.536536161877958;0.0;0
0;200000;14.534776341579514;0.0;0
0;210000;14.674586746404728;0.0;0
0;220000;14.714350999010284;0.0;0
0;230000;14.686873227616742;0.0;0
0;240000;14.78167263615777;0.0;0
0;250000;14.671485408715629;0.0;0
0;260000;14.679838436371018;0.0;0
0;270000;14.756480861587141;0.0;0
0;280000;14.697996762571032;0.0;0
0;290000;14.761167921073557;0.0;0
0;300000;14.92880360130087;0.0;0
0;310000;14.809264389921355;0.0;0
0;320000;14.89442783044453;0.0;0
0;330000;14.821508330466509;0.0;0
0;340000;14.920132866460845;0.0;0
0;350000;14.884594980072473;0.0;0
0;360000;14.963300760238488;0.0;0
0;370000;14.87438832379692;0.0;0
0;380000;15.041699205219539;0.0;0
0;390000;15.0104600008452;0.0;0
0;400000;15.111769240414201;0.0;0
0;410000;15.24181742600734;0.0;0
0;420000;15.26745784883165;0.0;0
0;430000;15.25296448664406;0.0;0
0;440000;15.377383938876818;0.0;0
0;450000;15.342443164464969;0.0;0
0;460000;15.400745144659641;0.0;0
0;470000;15.403458585410382;0.0;0
0;480000;15.49345121297726;0.0;0
0;490000;15.524999325811748;0.0;0
0;500000;15.437017675311305;0.0;0
0;510000;15.401635005329942;0.0;0
0;520000;15.46838320017826;0.0;0
0;530000;15.448167957889906;0.0;0
0;540000;15.45233593303646;0.0;0
0;550000;15.541086209178825;0.0;0
0;560000;15.543297454081944;0.0;0
0;570000;15.396970973650863;0.0;0
0;580000;15.20157198525422;0.0;0
0;590000;15.16520811367808;0.0;0
0;600000;15.19899066931242;0.0;0
0;610000;15.251443215450578;0.0;0
0;620000;15.321529277421668;0.0;0
0;630000;15.264260720193915;0.0;0
0;640000;15.220956132798818;0.0;0
0;650000;15.160064644545303;0.0;0
0;660000;14.995812184898492;0.0;0
0;670000;14.852597013283473;0.0;0
0;680000;14.851432004214953;0.0;0
0;690000;14.810103063269159;0.0;0
0;700000;14.919348243376877;0.0;0
0;710000;14.868246456416857;0.0;0
0;720000;14.964981681675473;0.0;0
0;730000;14.998190733501918;0.0;0
0;740000;14.886401500823448;0.0;0
0;750000;14.982111337783465;0.0;0
0;760000;14.836470037314987;0.0;0
0;770000;14.958112539990244;0.0;0
0;780000;14.913292958253901;0.0;0
0;790000;14.92524117563012;0.0;0
0;800000;14.71506740111924;0.0;0
0;810000;14.820386163950488;0.0;0
0;820000;14.670990713559931;0.0;0
0;830000;14.519508275552312;0.0;0
0;840000;14.531897935002148;0.0;0
0;850000;14.470431060854482;0.0;0
0;860000;14.393134254353104;0.0;0
0;870000;14.537902704962807;0.0;0
0;880000;14.481184734816578;0.0;0
0;890000;14.62292284592854;0.0;0
0;900000;14.448491119606134;0.0;0
0;910000;14.533058323513723;0.0;0
0;920000;14.559969622623477;0.0;0
0;930000;14.56878513698264;0.0;0
0;940000;14.53551999877851;0.0;0
0;950000;14.527288740531093;0.0;0
0;960000;14.56482548328069;0.0;0
0;970000;14.597334675478873;0.0;0
0;980000;14.453986067416976;0.0;0
0;990000;14.49489187521252;0.0;0
1;0;14.663131970260787;0.0;0
1;10000;14.627524366339479;0.0;0
1;20000;14.705490214856264;0.0;0
1;30000;14.687791184080188;0.0;0
1;40000;14.715115507178615;0.0;0
1;50000;14.684810169161867;0.0;0
1;60000;14.701731420906906;0.0;0
1;70000;14.719032047424621;0.0;0
1;80000;14.787679997367768;0.0;0
1;90000;14.658808409499663;0.0;0
1;100000;14.701846974233987;0.0;0
1;110000;14.597405654904682;0.0;0
1;120000;14.555051960311888;0.0;0
1;130000;14.479133444421311;0.0;0
1;140000;14.50025097635116;0.0;0
1;150000;14.551666764710866;0.0;0
1;160000;14.759365500002119;0.0;0
1;170000;14.763493470967644;0.0;0
1;180000;14.770112576776457;0.0;0
1;190000;14.754867397346082;0.0;0
1;200000;14.72623862487402;0.0;0
1;210000;14.660488077015506;0.0;0
1;220000;14.555298598972;0.0;0
1;230000;14.586769787057486;0.0;0
1;240000;14.613324007702234;0.0;0
1;250000;14.622587964582296;0.0;0
1;260000;14.597277178242367;0.0;0
1;270000;14.540076548634545;0.0;0
1;280000;14.68750763627034;0.0;0
1;290000;14.74097337532323;0.0;0
1;300000;14.734917947655015;0.0;0
