Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;15.361060622734971;0.0;0
0;10000;15.231320209982382;0.0;0
0;20000;15.247793026302844;0.0;0
0;30000;15.243599490083978;0.0;0
0;40000;15.284295342583167;0.0;0
0;50000;15.29734493400496;0.0;0
0;60000;15.338300216854536;0.0;0
0;70000;15.282163407063694;0.0;0
0;80000;15.353466130344724;0.0;0
0;90000;15.284471913997052;0.0;0
0;100000;15.220133844817642;0.0;0
0;110000;15.159995485763975;0.0;0
0;120000;15.18880032668845;0.0;0
0;130000;15.140986641271398;0.0;0
0;140000;15.121850788357461;0.0;0
0;150000;15.174589866425542;0.0;0
0;160000;15.187845984334059;0.0;0
0;170000;15.317914486739326;0.0;0
0;180000;15.296553648301833;0.0;0
0;190000;15.205502030758737;0.0;0
0;200000;15.200052080886994;0.0;0
0;210000;15.225011030619669;0.0;0
0;220000;15.175791503664799;0.0;0
0;230000;15.213784729720485;0.0;0
0;240000;15.228517682878667;0.0;0
0;250000;15.271799788381406;0.0;0
0;260000;15.342213251908024;0.0;0
0;270000;15.260902416827333;0.0;0
0;280000;15.182923975101744;0.0;0
0;290000;15.15878682838262;0.0;0
0;300000;15.184712364909945;0.0;0
0;310000;15.080847133947971;0.0;0
0;320000;15.044129650994355;0.0;0
0;330000;15.183195013356347;0.0;0
0;340000;15.204924933068346;0.0;0
0;350000;15.212495715784234;0.0;0
0;360000;15.14598648425429;0.0;0
0;370000;15.108760880002277;0.0;0
0;380000;15.124828670813402;0.0;0
0;390000;15.100462793060922;0.0;0
0;400000;15.021864870809047;0.0;0
0;410000;14.995724238767947;0.0;0
0;420000;15.083176468843568;0.0;0
0;430000;14.977707754285026;0.0;0
0;440000;14.970389555831913;0.0;0
0;450000;14.968268381097733;0.0;0
0;460000;14.880626064659861;0.0;0
0;470000;14.938946093659041;0.0;0
0;480000;14.900936365756053;0.0;0
0;490000;15.013601507032844;0.0;0
0;500000;14.96384418165631;0.0;0
0;510000;15.183939144505185;0.0;0
0;520000;15.191797637106488;0.0;0
0;530000;15.12722799501893;0.0;0
0;540000;15.11351032560766;0.0;0
0;550000;15.083144093062092;0.0;0
0;560000;15.047862678497424;0.0;0
0;570000;15.073723127607497;0.0;0
