;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;28.6;0.0;0;0.0;54125
1;0;10000;28.349474158357037;-0.0638671174882787;0;0.01;54118
2;0;20000;28.33588359120203;-0.0661274329228061;0;0.02;54118
3;0;30000;28.33617687411683;-0.068281801052345;0;0.03;54118
4;0;40000;28.34903044515695;-0.0705084236409205;0;0.04;54118
5;0;50000;28.371631060679405;-0.0727763257574638;0;0.05;54118
6;0;60000;28.38807470618718;-0.0751112476677526;0;0.06;54118
7;0;70000;28.42890528314403;-0.0774857266702029;0;0.07;54118
8;0;80000;28.39112391491525;-0.0800522185705119;0;0.08;54118
9;0;90000;28.40120733264617;-0.0824673751980573;0;0.09;54118
10;0;100000;28.428518152812646;-0.0852386786933376;0;0.1;54118
11;0;110000;28.423122455528432;-0.0880145218693708;0;0.11;54118
12;0;120000;28.432898856239703;-0.0908028224813354;0;0.12;54118
13;0;130000;28.44547810357369;-0.0937260972449889;0;0.13;54118
14;0;140000;28.484767561604222;-0.0967856269694155;0;0.14;54118
15;0;150000;28.48317124041373;-0.0997245093114196;0;0.15;54118
16;0;160000;28.511919573211124;-0.1024355680702008;0;0.16;54119
17;0;170000;28.512493347527577;-0.1051265303065304;0;0.17;54119
18;0;180000;28.500159060215147;-0.1079522647904654;0;0.18;54119
19;0;190000;28.49541869273815;-0.1110386193224366;0;0.19;54118
20;0;200000;28.485155364640217;-0.1140391615383312;0;0.2;54118
21;0;210000;28.497785549691;-0.1170720106887886;0;0.21;54118
22;0;220000;28.493066415617644;-0.1202113732380993;0;0.22;54118
23;0;230000;28.503148061524072;-0.123343795428823;0;0.23;54119
24;0;240000;28.513388170135787;-0.1264444290695686;0;0.24;54119
25;0;250000;28.521892251751343;-0.1297420279063695;0;0.25;54119
26;0;260000;28.539726322621227;-0.132898663719704;0;0.26;54119
27;0;270000;28.55601639285577;-0.1358464610863479;0;0.27;54119
28;0;280000;28.54178514685898;-0.1388486684092367;0;0.28;54119
29;0;290000;28.54041111523193;-0.1419220988901066;0;0.29;54119
30;0;300000;28.530909778354072;-0.1447979432878985;0;0.3;54119
31;0;310000;28.538689330954615;-0.1475282005615225;0;0.31;54119
32;0;320000;28.53848012426941;-0.150365843033041;0;0.32;54119
33;0;330000;28.502905031717056;-0.152564755947469;0;0.33;54119
34;0;340000;28.53748150264165;-0.1548079595856262;0;0.34;54119
35;0;350000;28.560060771293617;-0.1568571855984802;0;0.35;54119
36;0;360000;28.527299370421684;-0.1591227508298102;0;0.36;54119
37;0;370000;28.551776271747773;-0.1611204716502042;0;0.37;54119
38;0;380000;28.52126388215395;-0.163168719507328;0;0.38;54119
39;0;390000;28.48988271671626;-0.1652786946550207;0;0.39;54118
40;0;400000;28.507463560854827;-0.1676803883847472;0;0.4;54119
41;0;410000;28.47826750867357;-0.1699120138535505;0;0.41;54118
42;0;420000;28.51566186987651;-0.1721137823706176;0;0.42;54119
43;0;430000;28.48956145537705;-0.1743906848157879;0;0.43;54118
44;0;440000;28.48345572886631;-0.1767190127480585;0;0.44;54118
