;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;15.0;0.0;0;0.0;50745
1;0;10000;15.114612480020549;0.0237136928296029;0;0.01;50745
2;0;20000;15.111593342706918;0.024632081966693;0;0.02;50745
3;0;30000;15.105169992393376;0.0253705902286547;0;0.03;50745
4;0;40000;15.087743883871868;0.0262623825744981;0;0.04;50745
5;0;50000;15.049781045357362;0.0271950252419388;0;0.05;50745
6;0;60000;15.063954139594813;0.0278782729557066;0;0.06;50745
7;0;70000;15.047888906470542;0.0285321345093021;0;0.07;50745
8;0;80000;15.027793891091807;0.0295746259476494;0;0.08;50745
9;0;90000;15.019185889080944;0.0304028928028632;0;0.09;50745
10;0;100000;15.020579162745818;0.0309527328229156;0;0.1;50745
11;0;110000;15.058476301863172;0.0314882772122004;0;0.11;50745
12;0;120000;15.039573112887584;0.0321805141470468;0;0.12;50745
13;0;130000;15.04160345773403;0.0333168638013159;0;0.13;50745
14;0;140000;15.042177818701369;0.0343427026560074;0;0.14;50745
15;0;150000;15.038987896754538;0.0356599182245406;0;0.15;50745
16;0;160000;15.04423450291973;0.0372867186587578;0;0.16;50745
17;0;170000;15.040346518033006;0.0390191573078662;0;0.17;50745
18;0;180000;15.058031237763934;0.0410082052380265;0;0.18;50745
19;0;190000;15.061234911703757;0.042829373442008;0;0.19;50745
20;0;200000;15.03526915282834;0.0447948395836795;0;0.2;50745
21;0;210000;15.03509067006386;0.0468946872847428;0;0.21;50745
22;0;220000;15.061878699162628;0.0489158524115877;0;0.22;50745
23;0;230000;15.060867778059492;0.0515311669949517;0;0.23;50745
24;0;240000;15.08357981457604;0.0543396097344239;0;0.24;50745
25;0;250000;15.0608030903343;0.0570107033849621;0;0.25;50745
26;0;260000;15.034546431792087;0.0598629388903437;0;0.26;50745
27;0;270000;15.02227757116497;0.0627959197300281;0;0.27;50745
28;0;280000;15.026576569434988;0.0657307897208515;0;0.28;50745
29;0;290000;15.017234680752203;0.0687797983657563;0;0.29;50745
30;0;300000;15.037214226719692;0.071947485469297;0;0.3;50745
31;0;310000;15.055378878506367;0.0747050446322064;0;0.31;50745
32;0;320000;15.047926644625344;0.0778599358100759;0;0.32;50745
33;0;330000;15.023716406762285;0.0808844287277599;0;0.33;50745
34;0;340000;15.013586791993768;0.0840457533800536;0;0.34;50745
35;0;350000;15.01993654268284;0.086497799582265;0;0.35;50745
36;0;360000;15.021728209855596;0.0887663735013337;0;0.36;50745
37;0;370000;15.003162186850057;0.091067823834945;0;0.37;50745
38;0;380000;14.99200615995426;0.0930948238166272;0;0.38;50744
39;0;390000;15.020088567774474;0.0955005003273789;0;0.39;50745
40;0;400000;15.037758858801109;0.0977608434705073;0;0.4;50745
41;0;410000;15.047650981429427;0.1000591591269849;0;0.41;50745
