;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;19.5;0.0;0;0.0;51005
1;0;10000;19.541372735031437;0.0148558225791392;0;0.01;51005
2;0;20000;19.549287104741392;0.0161527794161249;0;0.02;51005
3;0;30000;19.561893882321353;0.0174814640564728;0;0.03;51005
4;0;40000;19.55770910871984;0.0185614436595652;0;0.04;51005
5;0;50000;19.5561764167893;0.0196624788503764;0;0.05;51005
6;0;60000;19.56072094599547;0.0209074212640129;0;0.06;51005
7;0;70000;19.55519488041106;0.0225321610348382;0;0.07;51005
8;0;80000;19.58005719795763;0.0247005775185383;0;0.08;51005
9;0;90000;19.576390714363868;0.0268467795585583;0;0.09;51005
10;0;100000;19.570586352298605;0.0284905668398535;0;0.1;51005
11;0;110000;19.55222876069229;0.0302232700432208;0;0.11;51005
12;0;120000;19.57136996847401;0.0318403587336487;0;0.12;51005
13;0;130000;19.557594219225557;0.0335098611915249;0;0.13;51005
14;0;140000;19.561772238228635;0.0353678555025388;0;0.14;51005
15;0;150000;19.56247647547414;0.0371461735866025;0;0.15;51005
16;0;160000;19.596244645603058;0.0390257392935219;0;0.16;51005
17;0;170000;19.576825055508515;0.0407127258442174;0;0.17;51005
18;0;180000;19.566281968920872;0.0425501192368095;0;0.18;51005
19;0;190000;19.577829341479084;0.0441376070999003;0;0.19;51005
20;0;200000;19.560706712219417;0.0456432078611856;0;0.2;51005
21;0;210000;19.55154289976892;0.0469545756855358;0;0.21;51005
22;0;220000;19.522251213532385;0.0481999467981449;0;0.22;51005
23;0;230000;19.493379731755248;0.0494191407621687;0;0.23;51004
24;0;240000;19.531278574114623;0.0508164793139312;0;0.24;51005
25;0;250000;19.53253074643837;0.0523002382465283;0;0.25;51005
26;0;260000;19.49020461267766;0.0536847435413313;0;0.26;51004
27;0;270000;19.4968871459247;0.0547311216589937;0;0.27;51004
28;0;280000;19.48164701218575;0.0558553813307383;0;0.28;51004
29;0;290000;19.497721831180108;0.0566066919260169;0;0.29;51004
30;0;300000;19.439912770008807;0.0573248051610087;0;0.3;51004
31;0;310000;19.44804616575307;0.057628945504191;0;0.31;51004
32;0;320000;19.43784038552047;0.0581103271040328;0;0.32;51004
33;0;330000;19.43578354448034;0.0584395027726926;0;0.33;51004
34;0;340000;19.43752648789564;0.0586695524206717;0;0.34;51004
35;0;350000;19.445201414213333;0.0587734826810874;0;0.35;51004
36;0;360000;19.47304383754936;0.0584209298382862;0;0.36;51004
37;0;370000;19.50187712278596;0.0580019453496784;0;0.37;51005
38;0;380000;19.501504168207187;0.0577097370911968;0;0.38;51005
39;0;390000;19.4779829909114;0.057925349879197;0;0.39;51004
40;0;400000;19.472171093294445;0.0584297086952957;0;0.4;51004
41;0;410000;19.4935226661006;0.0594095002955271;0;0.41;51004
42;0;420000;19.519710140273503;0.0606695730649108;0;0.42;51005
43;0;430000;19.540366290138664;0.0611934295915429;0;0.43;51005
44;0;440000;19.552990536783785;0.0617402266685975;0;0.44;51005
45;0;450000;19.533793176426062;0.0620370601199534;0;0.45;51005
46;0;460000;19.5421307298364;0.0626667393739698;0;0.46;51005
47;0;470000;19.537730831489306;0.0630914009097462;0;0.47;51005
48;0;480000;19.578097121449265;0.0637032773169813;0;0.48;51005
49;0;490000;19.605050674124996;0.0642724957104425;0;0.49;51005
50;0;500000;19.62113761863804;0.0642280438029594;0;0.5;51005
51;0;510000;19.629695683698564;0.0644496645088701;0;0.51;51005
52;0;520000;19.632868464034797;0.0640575463553334;0;0.52;51005
53;0;530000;19.60799796030924;0.0636287198795044;0;0.53;51005
54;0;540000;19.610103519081115;0.063206030385887;0;0.54;51005
55;0;550000;19.624494241363653;0.0629286136764165;0;0.55;51005
56;0;560000;19.662473977082527;0.0631395214070852;0;0.56;51005
57;0;570000;19.716841648370018;0.0634867807733319;0;0.57;51005
58;0;580000;19.714620204001992;0.0638685390084868;0;0.58;51005
59;0;590000;19.664378728129524;0.0636649999942046;0;0.59;51005
60;0;600000;19.673270320336727;0.0632116638399991;0;0.6;51005
61;0;610000;19.661708869042787;0.0627007406040187;0;0.61;51005
62;0;620000;19.666950245787625;0.0626196907139159;0;0.62;51005
63;0;630000;19.68579943110139;0.0623390108766587;0;0.63;51005
64;0;640000;19.677831808406363;0.062073469556464;0;0.64;51005
65;0;650000;19.687956570691945;0.061458343596376;0;0.65;51005
66;0;660000;19.66869865506955;0.0609172287637733;0;0.66;51005
67;0;670000;19.683739339259205;0.0600343591687585;0;0.67;51005
68;0;680000;19.658748786309083;0.0594442198812642;0;0.68;51005
69;0;690000;19.650560076128528;0.0592545039720592;0;0.69;51005
70;0;700000;19.63113678243502;0.058915760676883;0;0.7;51005
71;0;710000;19.624537111260903;0.0588144108671616;0;0.71;51005
72;0;720000;19.621919396402383;0.0586018715158904;0;0.72;51005
73;0;730000;19.639733855176257;0.0589516414815262;0;0.73;51005
74;0;740000;19.648375893259708;0.0595049124585081;0;0.74;51005
75;0;750000;19.638450529480295;0.0594474146547231;0;0.75;51005
76;0;760000;19.60463781176625;0.0593117765982107;0;0.76;51005
77;0;770000;19.612425967174456;0.0595855118997737;0;0.77;51005
78;0;780000;19.575131059527862;0.0594554289885594;0;0.78;51005
79;0;790000;19.57181132349918;0.059665632101823;0;0.79;51005
80;0;800000;19.53041403431823;0.0599416197000491;0;0.8;51005
81;0;810000;19.54813815998418;0.0610094959390455;0;0.81;51005
82;0;820000;19.532917566865983;0.061802447991446;0;0.82;51005
83;0;830000;19.52300496479791;0.0624412358051388;0;0.83;51005
84;0;840000;19.510393026041573;0.0630253385489465;0;0.84;51005
85;0;850000;19.46474471571987;0.0639380484152253;0;0.85;51004
86;0;860000;19.458101551139222;0.0649156854624324;0;0.86;51004
87;0;870000;19.47077917415184;0.0654008138175791;0;0.87;51004
88;0;880000;19.52156127880002;0.0656302137529298;0;0.88;51005
89;0;890000;19.550435881609868;0.0657306073760005;0;0.89;51005
90;0;900000;19.597979160023144;0.0663653379634194;0;0.9;51005
91;0;910000;19.626007276938363;0.0672905006714809;0;0.91;51005
92;0;920000;19.55238565266322;0.0680875423375278;0;0.92;51005
93;0;930000;19.554679707705457;0.0689299260816034;0;0.93;51005
94;0;940000;19.529683345135588;0.0696127505285823;0;0.94;51005
95;0;950000;19.56296792540164;0.0701768239127064;0;0.95;51005
96;0;960000;19.54246615357764;0.0709634542719942;0;0.96;51005
97;0;970000;19.561187640723507;0.071773061365847;0;0.97;51005
98;0;980000;19.556921839346114;0.0723390543127883;0;0.98;51005
99;0;990000;19.495554809251697;0.0723958853946451;0;0.99;51004
100;1;0;19.522162070591065;0.0722738940817933;0;1.0;51005
101;1;10000;19.50216091967777;0.0718858523002658;0;1.01;51005
102;1;20000;19.50640445715849;0.0706988234814169;0;1.02;51005
103;1;30000;19.51962493295962;0.069537498678692;0;1.03;51005
104;1;40000;19.529967437772793;0.0683143058782799;0;1.04;51005
105;1;50000;19.57726718985616;0.0670345503502643;0;1.05;51005
106;1;60000;19.59544688262015;0.0657497933675834;0;1.06;51005
107;1;70000;19.593370703926546;0.0638060985278405;0;1.07;51005
108;1;80000;19.559703296529417;0.0616328262105004;0;1.08;51005
109;1;90000;19.531057098943315;0.059188347394676;0;1.09;51005
110;1;100000;19.51949402870056;0.0574769198996219;0;1.1;51005
111;1;110000;19.544123771682017;0.0555777978757747;0;1.11;51005
112;1;120000;19.54330198474829;0.0538043975012154;0;1.12;51005
113;1;130000;19.531040087206083;0.0514009310830405;0;1.13;51005
114;1;140000;19.50025964221983;0.0491090814316985;0;1.1400000000000001;51005
115;1;150000;19.508364992213863;0.0470034017716284;0;1.15;51005
116;1;160000;19.50795768610158;0.0447327363155966;0;1.16;51005
117;1;170000;19.51781112675908;0.0424692300950581;0;1.17;51005
118;1;180000;19.54731037800038;0.040418569030032;0;1.18;51005
119;1;190000;19.543955011961465;0.0385709759708558;0;1.19;51005
120;1;200000;19.55057173124727;0.0367414339765884;0;1.2;51005
121;1;210000;19.530288964641805;0.0353117326062877;0;1.21;51005
122;1;220000;19.55722821009596;0.0344863792461316;0;1.22;51005
123;1;230000;19.548706829453444;0.0340199961447515;0;1.23;51005
124;1;240000;19.52552879373612;0.0336665657898658;0;1.24;51005
125;1;250000;19.518966940787124;0.0327729020943698;0;1.25;51005
126;1;260000;19.517578142833955;0.0316501992329436;0;1.26;51005
127;1;270000;19.483878854803276;0.0312024784059811;0;1.27;51004
128;1;280000;19.50266732351211;0.0305145271495046;0;1.28;51005
129;1;290000;19.52532059100271;0.0301712148446268;0;1.29;51005
130;1;300000;19.54670039390845;0.0296827465427243;0;1.3;51005
131;1;310000;19.527341370993128;0.0301112512886943;0;1.31;51005
132;1;320000;19.501719166889742;0.0301999804367092;0;1.32;51005
133;1;330000;19.494193818861113;0.0301260333252971;0;1.33;51004
134;1;340000;19.52879747452352;0.0301608538190638;0;1.34;51005
135;1;350000;19.54296511893404;0.0301711918680276;0;1.35;51005
136;1;360000;19.521556673064033;0.0308378885226589;0;1.3599999999999999;51005
137;1;370000;19.52481711632103;0.0311370346468444;0;1.37;51005
138;1;380000;19.51154353051425;0.0307516643397854;0;1.38;51005
139;1;390000;19.541456049653295;0.0296339390996583;0;1.3900000000000001;51005
140;1;400000;19.564687364100596;0.0284115319011585;0;1.4;51005
141;1;410000;19.573226832705295;0.0269830302906858;0;1.41;51005
142;1;420000;19.60394851468106;0.0250591750388188;0;1.42;51005
143;1;430000;19.608648734836557;0.0237329331673655;0;1.43;51005
