;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;23.0;0.0;0;0.0;53817
1;0;10000;22.85547520249159;-0.0220722902648102;0;0.01;53810
2;0;20000;22.89828557607264;-0.0231860563786299;0;0.02;53810
3;0;30000;22.88520600390331;-0.0243224922847211;0;0.03;53810
4;0;40000;22.928015935285018;-0.0256000838823808;0;0.04;53810
5;0;50000;22.93410747680586;-0.02659012734766;0;0.05;53810
6;0;60000;22.928154438600448;-0.0277892511819589;0;0.06;53810
7;0;70000;22.921212778671745;-0.0288600611311664;0;0.07;53810
8;0;80000;22.94129858203348;-0.0302193267095133;0;0.08;53810
9;0;90000;22.970323405150022;-0.0313674386824123;0;0.09;53810
10;0;100000;23.0035154180002;-0.0323642451787718;0;0.1;53811
11;0;110000;23.00705137233904;-0.0333303447568549;0;0.11;53811
12;0;120000;23.00959128626413;-0.0343742771747858;0;0.12;53811
13;0;130000;22.99240252101413;-0.0356039808809914;0;0.13;53810
14;0;140000;22.988193094343888;-0.0369298669094128;0;0.14;53810
15;0;150000;23.030365526155705;-0.0380591163364234;0;0.15;53811
16;0;160000;23.045142938242964;-0.0389592821101563;0;0.16;53811
17;0;170000;23.06857898827316;-0.0400948040984922;0;0.17;53811
18;0;180000;23.03842188818529;-0.0408326373671577;0;0.18;53811
19;0;190000;23.03419854203488;-0.0413726260029418;0;0.19;53811
20;0;200000;23.03794651589405;-0.0417453496994135;0;0.2;53811
21;0;210000;23.02112560261268;-0.0423288715095362;0;0.21;53811
22;0;220000;22.988431417668647;-0.0429827669815272;0;0.22;53810
23;0;230000;22.976465094709138;-0.0433527565244899;0;0.23;53810
24;0;240000;22.96637987711589;-0.0437583085539334;0;0.24;53810
25;0;250000;22.965313215136764;-0.0440708325106253;0;0.25;53810
26;0;260000;22.959446321770177;-0.0445764906832606;0;0.26;53810
27;0;270000;22.93763329368736;-0.045206023382382;0;0.27;53810
28;0;280000;22.945348910408445;-0.0461418751100983;0;0.28;53810
29;0;290000;22.93265504838615;-0.0474382040435693;0;0.29;53810
30;0;300000;22.93022805465668;-0.0484204766217393;0;0.3;53810
31;0;310000;22.916273907775302;-0.0494157605613909;0;0.31;53810
32;0;320000;22.939420525111125;-0.0501535831304837;0;0.32;53810
33;0;330000;22.93027290290288;-0.051108712238147;0;0.33;53810
34;0;340000;22.94234827564933;-0.0517808545387329;0;0.34;53810
35;0;350000;22.94715544168292;-0.0522383373740331;0;0.35;53810
36;0;360000;22.930160443304697;-0.0523954620848395;0;0.36;53810
37;0;370000;22.934210059627716;-0.0525694554624566;0;0.37;53810
38;0;380000;22.983762729901287;-0.0530510580641287;0;0.38;53810
39;0;390000;23.00207452491581;-0.0537333000382393;0;0.39;53811
40;0;400000;22.97781922677233;-0.0544149674780191;0;0.4;53810
41;0;410000;22.97892754337604;-0.0547857890568514;0;0.41;53810
42;0;420000;22.94870362511947;-0.0552283691632604;0;0.42;53810
43;0;430000;22.935854968048663;-0.0558193007665629;0;0.43;53810
44;0;440000;22.92010070412563;-0.0565496309047502;0;0.44;53810
45;0;450000;22.87086363392221;-0.0571258317309238;0;0.45;53810
46;0;460000;22.882974511696663;-0.0573932008063546;0;0.46;53810
47;0;470000;22.891919825344637;-0.0578468287036542;0;0.47;53810
48;0;480000;22.90638458903264;-0.0587132358282044;0;0.48;53810
49;0;490000;22.908984300828106;-0.0591015889321384;0;0.49;53810
50;0;500000;22.904044908468048;-0.0596673802991781;0;0.5;53810
51;0;510000;22.88862338861803;-0.0607822156213775;0;0.51;53810
52;0;520000;22.88635640939087;-0.0601567559019105;0;0.52;53810
53;0;530000;22.872240840234035;-0.0598486939692765;0;0.53;53810
54;0;540000;22.90099565347208;-0.0592859906273997;0;0.54;53810
55;0;550000;22.88008761657011;-0.058901616025309;0;0.55;53810
56;0;560000;22.89291900507925;-0.0584651656741562;0;0.56;53810
57;0;570000;22.86407344216531;-0.0580445378120563;0;0.57;53810
58;0;580000;22.885188802710104;-0.0573526881264544;0;0.58;53810
59;0;590000;22.900319350364043;-0.0566075919408774;0;0.59;53810
60;0;600000;22.903390042191692;-0.0562080631353646;0;0.6;53810
61;0;610000;22.89560675820691;-0.0560949827015438;0;0.61;53810
62;0;620000;22.877029629379443;-0.0558904402948847;0;0.62;53810
63;0;630000;22.867411397157856;-0.0554680453684751;0;0.63;53810
64;0;640000;22.887075057298947;-0.0547459907193072;0;0.64;53810
65;0;650000;22.909983422626706;-0.054054631225163;0;0.65;53810
66;0;660000;22.886447801166415;-0.0540315366406624;0;0.66;53810
67;0;670000;22.92621667313345;-0.0540008871114888;0;0.67;53810
68;0;680000;22.946001136421593;-0.0537030362155009;0;0.68;53810
69;0;690000;22.962727630352827;-0.0532758555365598;0;0.69;53810
70;0;700000;22.941647818987732;-0.0530893428997707;0;0.7;53810
71;0;710000;22.9346104528009;-0.0529578383768188;0;0.71;53810
72;0;720000;22.963001045703724;-0.0522935292697805;0;0.72;53810
73;0;730000;22.95944479705565;-0.0515257323495776;0;0.73;53810
74;0;740000;22.968747604330808;-0.0502942595397625;0;0.74;53810
75;0;750000;22.949434182736475;-0.049098565219943;0;0.75;53810
76;0;760000;22.937046730087864;-0.0474650832502863;0;0.76;53810
