Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;23.814748726159692;0.0;0
0;10000;23.80126679315856;0.0;0
0;20000;23.78618267901311;0.0;0
0;30000;23.74340124488751;0.0;0
0;40000;23.738676943618277;0.0;0
0;50000;23.688596978274553;0.0;0
0;60000;23.72385936457086;0.0;0
0;70000;23.674449243968155;0.0;0
0;80000;23.669016745777242;0.0;0
0;90000;23.62677727617511;0.0;0
0;100000;23.632016052661022;0.0;0
0;110000;23.623926286317595;0.0;0
0;120000;23.648283053732474;0.0;0
0;130000;23.709236745196144;0.0;0
0;140000;23.720314580345622;0.0;0
0;150000;23.72544693253885;0.0;0
0;160000;23.731215224462083;0.0;0
0;170000;23.67095580605677;0.0;0
0;180000;23.699424491533925;0.0;0
0;190000;23.696010317466715;0.0;0
0;200000;23.65926550328043;0.0;0
0;210000;23.67697424648077;0.0;0
0;220000;23.7665629613791;0.0;0
0;230000;23.68922828924634;0.0;0
0;240000;23.688687332562658;0.0;0
0;250000;23.645381028924998;0.0;0
0;260000;23.67346253782905;0.0;0
0;270000;23.733003216639823;0.0;0
0;280000;23.731187169824;0.0;0
0;290000;23.717183573604512;0.0;0
0;300000;23.6866742469899;0.0;0
0;310000;23.6915088933085;0.0;0
0;320000;23.62123269897424;0.0;0
0;330000;23.6788698973963;0.0;0
0;340000;23.723615539963877;0.0;0
0;350000;23.80024934380927;0.0;0
0;360000;23.720563307423276;0.0;0
0;370000;23.814151707955787;0.0;0
0;380000;23.767196838207397;0.0;0
0;390000;23.76978641752177;0.0;0
0;400000;23.85643902640161;0.0;0
0;410000;23.830827961221274;0.0;0
0;420000;23.831876302577232;0.0;0
0;430000;23.796514084745166;0.0;0
0;440000;23.792890988053873;0.0;0
0;450000;23.83434557045038;0.0;0
0;460000;23.815393280826893;0.0;0
0;470000;23.808479985591354;0.0;0
0;480000;23.8325180315731;0.0;0
0;490000;23.86220851732608;0.0;0
0;500000;23.926121611282486;0.0;0
0;510000;23.931905294884814;0.0;0
0;520000;23.90117698995895;0.0;0
0;530000;23.926960764066514;0.0;0
0;540000;23.950053806024282;0.0;0
0;550000;23.936832006292587;0.0;0
0;560000;23.93197263527816;0.0;0
0;570000;23.974118786069027;0.0;0
0;580000;23.994679557930834;0.0;0
0;590000;24.053439403080898;0.0;0
0;600000;24.11062408746535;0.0;0
0;610000;24.106095614598;0.0;0
0;620000;24.129118902070047;0.0;0
0;630000;24.11924893192027;0.0;0
0;640000;24.069840728672247;0.0;0
0;650000;24.03710554070568;0.0;0
0;660000;24.07338091378449;0.0;0
0;670000;24.050266631753548;0.0;0
0;680000;24.10440646502696;0.0;0
0;690000;24.119965289929194;0.0;0
0;700000;23.991419980539078;0.0;0
0;710000;24.06474022837771;0.0;0
0;720000;24.012677140382436;0.0;0
0;730000;23.972936510483457;0.0;0
0;740000;23.946249510039255;0.0;0
0;750000;23.904293697223263;0.0;0
0;760000;23.925775662443385;0.0;0
0;770000;23.971002729559224;0.0;0
0;780000;23.98479411885357;0.0;0
0;790000;23.977346565139953;0.0;0
0;800000;23.88973077801836;0.0;0
0;810000;23.849631295217083;0.0;0
0;820000;23.870134647196565;0.0;0
0;830000;23.77659053193305;0.0;0
0;840000;23.782649883935076;0.0;0
0;850000;23.75129796418211;0.0;0
0;860000;23.768348355038093;0.0;0
0;870000;23.70375695941051;0.0;0
0;880000;23.700761011659367;0.0;0
0;890000;23.68529862424904;0.0;0
0;900000;23.629779938296387;0.0;0
0;910000;23.654575807683212;0.0;0
0;920000;23.70771839631896;0.0;0
0;930000;23.690227159819568;0.0;0
0;940000;23.670798452539028;0.0;0
0;950000;23.664120387511414;0.0;0
0;960000;23.704767655233432;0.0;0
0;970000;23.676537851489215;0.0;0
0;980000;23.707369354294254;0.0;0
0;990000;23.687574279769617;0.0;0
1;0;23.71793370349966;0.0;0
1;10000;23.708954834693984;0.0;0
1;20000;23.675120837073898;0.0;0
1;30000;23.66757596413372;0.0;0
1;40000;23.706878258408203;0.0;0
1;50000;23.731460379620806;0.0;0
1;60000;23.73805398185559;0.0;0
1;70000;23.666636922199586;0.0;0
1;80000;23.65399315200673;0.0;0
1;90000;23.654299261670563;0.0;0
1;100000;23.72552132125511;0.0;0
1;110000;23.810482055475664;0.0;0
1;120000;23.800235156323712;0.0;0
1;130000;23.948767013762236;0.0;0
1;140000;24.008273209662903;0.0;0
1;150000;24.0155098150636;0.0;0
1;160000;24.018518667743496;0.0;0
1;170000;24.00904292356498;0.0;0
1;180000;24.015006103558296;0.0;0
1;190000;24.0044560046088;0.0;0
1;200000;24.094332558090652;0.0;0
1;210000;24.128324531555062;0.0;0
1;220000;24.219866906929557;0.0;0
1;230000;24.237206111618008;0.0;0
1;240000;24.26290555694646;0.0;0
1;250000;24.305822767696988;0.0;0
1;260000;24.345428841464386;0.0;0
1;270000;24.321558685678227;0.0;0
1;280000;24.32879057135901;0.0;0
1;290000;24.29199522824721;0.0;0
1;300000;24.288257715360253;0.0;0
1;310000;24.218543506730384;0.0;0
1;320000;24.25169660829484;0.0;0
1;330000;24.252783876908715;0.0;0
1;340000;24.26773318951657;0.0;0
1;350000;24.27133811209043;0.0;0
1;360000;24.223244997288027;0.0;0
1;370000;24.273013710050773;0.0;0
1;380000;24.335969805526595;0.0;0
1;390000;24.424166875864298;0.0;0
1;400000;24.461436301636123;0.0;0
1;410000;24.390210394268692;0.0;0
1;420000;24.380790078616876;0.0;0
1;430000;24.300395949743212;0.0;0
1;440000;24.206799652689455;0.0;0
1;450000;24.24931760548101;0.0;0
1;460000;24.26331424395875;0.0;0
1;470000;24.28595845363886;0.0;0
1;480000;24.282515878927725;0.0;0
