Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;21.849129369337142;0.0;0
0;10000;21.86949355926484;0.0;0
0;20000;21.76280755130504;0.0;0
0;30000;21.78482298345214;0.0;0
0;40000;21.74971330504728;0.0;0
0;50000;21.755835000908526;0.0;0
0;60000;21.702181426030936;0.0;0
0;70000;21.722434750621034;0.0;0
0;80000;21.772705065206623;0.0;0
0;90000;21.813503667429295;0.0;0
0;100000;21.658643485160162;0.0;0
0;110000;21.70406789435691;0.0;0
0;120000;21.582290755827074;0.0;0
0;130000;21.519955447479024;0.0;0
0;140000;21.57127188992681;0.0;0
0;150000;21.73412017772719;0.0;0
0;160000;21.71962825469071;0.0;0
0;170000;21.732271822267784;0.0;0
0;180000;21.789243052262574;0.0;0
0;190000;21.662004421715803;0.0;0
0;200000;21.682429884313954;0.0;0
0;210000;21.676078000206612;0.0;0
0;220000;21.63049726864396;0.0;0
0;230000;21.527622443796588;0.0;0
0;240000;21.479834326146047;0.0;0
0;250000;21.470645313277352;0.0;0
0;260000;21.357829077490287;0.0;0
0;270000;21.286673932657628;0.0;0
0;280000;21.110569828795004;0.0;0
0;290000;21.22283503783677;0.0;0
0;300000;21.25189512934945;0.0;0
0;310000;21.225606688245048;0.0;0
0;320000;21.18565862498866;0.0;0
0;330000;21.30665579686282;0.0;0
0;340000;21.328168675697864;0.0;0
0;350000;21.306817152880477;0.0;0
0;360000;21.23144697709078;0.0;0
0;370000;21.192454929409603;0.0;0
0;380000;21.1854886136997;0.0;0
0;390000;21.221506315159996;0.0;0
0;400000;21.277618353646627;0.0;0
0;410000;21.369287675609087;0.0;0
0;420000;21.496581176937866;0.0;0
0;430000;21.43767882980719;0.0;0
0;440000;21.49869096450315;0.0;0
0;450000;21.45950690348914;0.0;0
0;460000;21.500239303976688;0.0;0
0;470000;21.50124897362249;0.0;0
0;480000;21.628363679347846;0.0;0
0;490000;21.573770208101188;0.0;0
0;500000;21.57502219111884;0.0;0
0;510000;21.55447041970985;0.0;0
0;520000;21.61852374988057;0.0;0
0;530000;21.588270917184854;0.0;0
0;540000;21.558029733525434;0.0;0
0;550000;21.595566087809555;0.0;0
0;560000;21.64069206777586;0.0;0
0;570000;21.552602066855318;0.0;0
0;580000;21.445256517359933;0.0;0
0;590000;21.345820278039827;0.0;0
0;600000;21.55401394827566;0.0;0
0;610000;21.56831185031133;0.0;0
0;620000;21.661276035673257;0.0;0
0;630000;21.695807145052235;0.0;0
0;640000;21.679149834481475;0.0;0
0;650000;21.464887875507795;0.0;0
0;660000;21.53504945558696;0.0;0
0;670000;21.471961057990512;0.0;0
0;680000;21.446088232113702;0.0;0
0;690000;21.533210766984464;0.0;0
0;700000;21.58983084498441;0.0;0
0;710000;21.61353995848809;0.0;0
0;720000;21.634315375126775;0.0;0
0;730000;21.637967175963617;0.0;0
0;740000;21.63729537881101;0.0;0
0;750000;21.724793813001686;0.0;0
0;760000;21.724750930764905;0.0;0
0;770000;21.8031272147636;0.0;0
0;780000;21.919048626180132;0.0;0
0;790000;21.855615465767755;0.0;0
0;800000;21.85024969887655;0.0;0
0;810000;21.88176506540453;0.0;0
0;820000;21.916351748353055;0.0;0
0;830000;21.819446678820565;0.0;0
0;840000;21.845104431995757;0.0;0
0;850000;21.915384332058583;0.0;0
0;860000;21.95081110149601;0.0;0
0;870000;21.941419301501472;0.0;0
0;880000;21.96230311356347;0.0;0
0;890000;21.860275738957345;0.0;0
0;900000;21.735228111533967;0.0;0
0;910000;21.68903852094519;0.0;0
0;920000;21.7578268451477;0.0;0
0;930000;21.742532905631265;0.0;0
0;940000;21.755195535371904;0.0;0
0;950000;21.70328084989971;0.0;0
0;960000;21.747311627270683;0.0;0
0;970000;21.72038199895944;0.0;0
0;980000;21.547232680372087;0.0;0
0;990000;21.5861137932598;0.0;0
1;0;21.527418825532344;0.0;0
1;10000;21.60652801368138;0.0;0
1;20000;21.73570193899332;0.0;0
1;30000;21.769162434264736;0.0;0
1;40000;21.831741771462006;0.0;0
1;50000;21.773220536666944;0.0;0
1;60000;21.82087053573409;0.0;0
1;70000;21.809359622737592;0.0;0
1;80000;21.876287997596478;0.0;0
1;90000;21.964818655649406;0.0;0
1;100000;21.949104083189297;0.0;0
1;110000;21.83195995252538;0.0;0
1;120000;21.77202280042211;0.0;0
1;130000;21.863383251901116;0.0;0
1;140000;21.728570150129492;0.0;0
1;150000;21.800546232940388;0.0;0
1;160000;21.744349119113046;0.0;0
1;170000;21.70591647454346;0.0;0
1;180000;21.713853116666705;0.0;0
1;190000;21.73986909861638;0.0;0
1;200000;21.639665830726127;0.0;0
1;210000;21.70223593595248;0.0;0
1;220000;21.795316056723294;0.0;0
1;230000;21.86372120053425;0.0;0
1;240000;21.886637146221954;0.0;0
1;250000;21.86207097103072;0.0;0
1;260000;21.82331542545125;0.0;0
1;270000;21.958642849148205;0.0;0
1;280000;21.871752380536314;0.0;0
1;290000;21.777153602724372;0.0;0
1;300000;21.844354948165858;0.0;0
1;310000;21.84554887080966;0.0;0
1;320000;21.86903077785947;0.0;0
1;330000;21.975617899423714;0.0;0
1;340000;21.997466665007448;0.0;0
1;350000;21.958723075184686;0.0;0
1;360000;21.96283518217265;0.0;0
1;370000;22.083938512583156;0.0;0
1;380000;22.047603657706222;0.0;0
1;390000;21.99311939482326;0.0;0
1;400000;21.948774386463313;0.0;0
1;410000;21.962435884618614;0.0;0
1;420000;21.97191142830439;0.0;0
1;430000;21.934377824668946;0.0;0
1;440000;21.842762642169465;0.0;0
1;450000;21.934153616474795;0.0;0
1;460000;21.999476120567152;0.0;0
1;470000;21.919333602285846;0.0;0
1;480000;21.965007563338574;0.0;0
1;490000;21.955222925930805;0.0;0
1;500000;22.028836770632314;0.0;0
1;510000;21.9228814174568;0.0;0
1;520000;21.879383954640844;0.0;0
1;530000;21.833309076329858;0.0;0
1;540000;21.952789794898298;0.0;0
1;550000;21.900224597524232;0.0;0
1;560000;21.778297058874;0.0;0
1;570000;21.85280202247266;0.0;0
1;580000;21.78892648077012;0.0;0
1;590000;21.852805989515844;0.0;0
1;600000;21.81477459726466;0.0;0
1;610000;21.948015614641136;0.0;0
1;620000;22.101494521179518;0.0;0
1;630000;22.093601360699818;0.0;0
1;640000;22.193433548840677;0.0;0
1;650000;22.156118692575248;0.0;0
1;660000;22.12540869459555;0.0;0
1;670000;22.30568966730164;0.0;0
1;680000;22.228494562241945;0.0;0
1;690000;22.38525311938038;0.0;0
1;700000;22.44308634090558;0.0;0
1;710000;22.46909799419875;0.0;0
1;720000;22.2784099585222;0.0;0
1;730000;22.233735435547313;0.0;0
1;740000;22.256514311066493;0.0;0
1;750000;22.23702481031796;0.0;0
1;760000;22.370689800980188;0.0;0
1;770000;22.274488650907102;0.0;0
1;780000;22.296750993809887;0.0;0
1;790000;22.43982276157774;0.0;0
1;800000;22.39534207826365;0.0;0
1;810000;22.402124179415974;0.0;0
1;820000;22.372741419614876;0.0;0
1;830000;22.338650356392712;0.0;0
1;840000;22.279733540067788;0.0;0
1;850000;22.309922541368696;0.0;0
1;860000;22.420655008300596;0.0;0
1;870000;22.300313958552305;0.0;0
1;880000;22.279277511223732;0.0;0
1;890000;22.432362829945763;0.0;0
1;900000;22.421767028226895;0.0;0
1;910000;22.441688661923646;0.0;0
1;920000;22.36383417829345;0.0;0
1;930000;22.41150689110979;0.0;0
1;940000;22.35079544809627;0.0;0
1;950000;22.22889483669575;0.0;0
1;960000;22.238725787202988;0.0;0
1;970000;22.401909350955183;0.0;0
1;980000;22.46653877007675;0.0;0
1;990000;22.5810474606078;0.0;0
2;0;22.62638373956707;0.0;0
2;10000;22.632852290837715;0.0;0
2;20000;22.511142211671633;0.0;0
2;30000;22.62564568109958;0.0;0
2;40000;22.48831275454135;0.0;0
2;50000;22.583690366305103;0.0;0
2;60000;22.77197364461748;0.0;0
2;70000;22.87916241797617;0.0;0
2;80000;22.980189376441356;0.0;0
2;90000;22.903473296595124;0.0;0
2;100000;22.973464692562427;0.0;0
2;110000;22.8149416071491;0.0;0
2;120000;22.675233986845832;0.0;0
2;130000;22.630186189634284;0.0;0
2;140000;22.691488440691636;0.0;0
2;150000;22.716953059296124;0.0;0
2;160000;22.79519951392616;0.0;0
2;170000;22.70844379415835;0.0;0
2;180000;22.605051923200246;0.0;0
2;190000;22.49124941779343;0.0;0
2;200000;22.43792086875153;0.0;0
2;210000;22.284939835906222;0.0;0
2;220000;22.410671805953914;0.0;0
2;230000;22.47682966076121;0.0;0
2;240000;22.414850878049705;0.0;0
2;250000;22.441749491519428;0.0;0
2;260000;22.416472991506485;0.0;0
2;270000;22.41541920265223;0.0;0
2;280000;22.43379406579131;0.0;0
2;290000;22.279472771424064;0.0;0
2;300000;22.21310666541048;0.0;0
2;310000;22.12898174848231;0.0;0
2;320000;22.206952994174756;0.0;0
2;330000;22.29913220801235;0.0;0
2;340000;22.351186400365368;0.0;0
2;350000;22.250537859143385;0.0;0
2;360000;22.08271408001238;0.0;0
2;370000;22.112103374585118;0.0;0
2;380000;22.200913517310628;0.0;0
2;390000;22.0820807851238;0.0;0
2;400000;22.103286067821056;0.0;0
2;410000;22.133894544036714;0.0;0
2;420000;22.193130525088016;0.0;0
2;430000;22.232885180589662;0.0;0
2;440000;22.278891349357973;0.0;0
2;450000;22.35852234792469;0.0;0
2;460000;22.16468011837813;0.0;0
2;470000;22.025332749949204;0.0;0
2;480000;21.974047694879935;0.0;0
2;490000;21.900972827287084;0.0;0
2;500000;21.77566371122929;0.0;0
2;510000;21.73259329013044;0.0;0
2;520000;21.781306454773663;0.0;0
2;530000;21.602357613465923;0.0;0
2;540000;21.697708963369827;0.0;0
2;550000;21.61049573532247;0.0;0
2;560000;21.43752204734675;0.0;0
2;570000;21.293586821560705;0.0;0
2;580000;21.252218661986998;0.0;0
2;590000;21.235754336366416;0.0;0
2;600000;21.082017243647584;0.0;0
2;610000;21.100390675278327;0.0;0
2;620000;21.12201579750103;0.0;0
2;630000;21.202482921984366;0.0;0
2;640000;21.16242121057241;0.0;0
2;650000;21.12984472506251;0.0;0
2;660000;21.084812506382377;0.0;0
2;670000;21.13363218149794;0.0;0
2;680000;21.398834311470683;0.0;0
2;690000;21.391233453662938;0.0;0
2;700000;21.447440770608882;0.0;0
2;710000;21.578708999149388;0.0;0
2;720000;21.618093953410717;0.0;0
2;730000;21.611483018160857;0.0;0
2;740000;21.6594010208544;0.0;1
2;750000;21.566993542861393;0.0;1
2;760000;21.526486881097014;0.0;1
2;770000;21.405531045837623;0.0;1
2;780000;21.414466623474215;0.0;1
2;790000;21.446341635742215;0.0;1
2;800000;21.493839563889303;0.0;1
2;810000;21.593797761070594;0.0;1
2;820000;21.530162712876844;0.0;1
2;830000;21.460895400572866;0.0;1
2;840000;21.4621079571298;0.0;1
2;850000;21.580988457607216;0.0;1
2;860000;21.65975698962471;0.0;1
2;870000;21.682208280571935;0.0;1
2;880000;21.599830910889157;0.0;1
2;890000;21.619109928485113;0.0;1
2;900000;21.634725217659867;0.0;1
2;910000;21.639623454605765;0.0;1
2;920000;21.596864588685943;0.0;1
2;930000;21.655869774998965;0.0;1
2;940000;21.752446315750362;0.0;1
2;950000;21.771574629281883;0.0;1
2;960000;21.900871621785434;0.0;1
2;970000;22.039428203543135;0.0;1
2;980000;22.00549323231694;0.0;1
2;990000;22.047657635253852;0.0;1
3;0;22.111673443189257;0.0;1
