Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;18.43666001338543;-0.0;0
0;10000;18.301194409609078;-0.0;0
0;20000;18.323552696356593;-0.0;0
0;30000;18.31735255159084;-0.0;0
0;40000;18.380687831957673;-0.0;0
0;50000;18.35277198572533;-0.0;0
0;60000;18.293177755855286;-0.0;0
0;70000;18.235809015915784;-0.0;0
0;80000;18.21030266122667;-0.0;0
0;90000;18.216404036045127;-0.0;0
0;100000;18.208936996512335;-0.0;0
0;110000;18.199069877334317;-0.0;0
0;120000;18.264098000912732;-0.0;0
0;130000;18.391808814773764;-0.0;0
0;140000;18.392164210011703;-0.0;0
0;150000;18.401693556040563;-0.0;0
0;160000;18.485931153197686;-0.0;0
0;170000;18.545039634037927;-0.0;0
0;180000;18.56787902680475;-0.0;0
0;190000;18.588936704020224;-0.0;0
0;200000;18.62903901131461;-0.0;0
0;210000;18.548994802990865;-0.0;0
0;220000;18.482139434490374;-0.0;0
0;230000;18.431854593477873;-0.0;0
0;240000;18.42397992187526;-0.0;0
0;250000;18.45326160432509;-0.0;0
0;260000;18.42021023551986;-0.0;0
0;270000;18.463655031979755;-0.0;0
0;280000;18.416814339252817;-0.0;0
0;290000;18.439985198327168;-0.0;0
0;300000;18.469081908037893;-0.0;0
0;310000;18.47157680154022;-0.0;0
0;320000;18.446320070459958;-0.0;0
0;330000;18.276240356052053;-0.0;0
0;340000;18.32954840483905;-0.0;0
0;350000;18.283078376868097;-0.0;0
0;360000;18.298337293321516;-0.0;0
0;370000;18.280039315139188;-0.0;0
0;380000;18.190378972481362;-0.0;0
0;390000;18.373678836792905;-0.0;0
0;400000;18.35872468546999;-0.0;0
0;410000;18.37776597969232;-0.0;0
0;420000;18.326728637502498;-0.0;0
0;430000;18.310498568789917;-0.0;0
0;440000;18.296472858686386;-0.0;0
0;450000;18.332852335243732;-0.0;0
0;460000;18.275432443602302;-0.0;0
0;470000;18.47504279437908;-0.0;0
0;480000;18.494330831493656;-0.0;0
0;490000;18.323763220296886;-0.0;0
0;500000;18.16040159200395;-0.0;0
0;510000;18.313777185573056;-0.0;0
0;520000;18.340396714009533;-0.0;0
0;530000;18.40442658227927;-0.0;0
0;540000;18.26138976497789;-0.0;0
0;550000;18.31253070478652;-0.0;0
0;560000;18.305708541636367;-0.0;0
0;570000;18.3867853797803;-0.0;0
0;580000;18.287295222770666;-0.0;0
0;590000;18.36556582797903;-0.0;0
0;600000;18.391349013498335;-0.0;0
0;610000;18.444895519565897;-0.0;0
0;620000;18.383738983880505;-0.0;0
0;630000;18.295891371119357;-0.0;0
0;640000;18.2516784516719;-0.0;0
0;650000;18.397475389489703;-0.0;0
0;660000;18.245035677896624;-0.0;0
0;670000;18.293945589589985;-0.0;0
0;680000;18.30799873467541;-0.0;0
0;690000;18.24366728296921;-0.0;0
0;700000;18.1698041930118;-0.0;0
0;710000;18.273734392934156;-0.0;0
0;720000;18.325327139533755;-0.0;0
0;730000;18.3132740977984;-0.0;0
0;740000;18.240821696246677;-0.0;0
0;750000;18.183345057907808;-0.0;0
0;760000;18.033775762004588;-0.0;0
0;770000;18.027964798853482;-0.0;0
0;780000;18.091180450873555;-0.0;0
0;790000;18.025336487781544;-0.0;0
0;800000;17.91417701469429;-0.0;0
0;810000;17.991788791142554;-0.0;0
0;820000;18.04223623566018;-0.0;0
0;830000;18.169242109085562;-0.0;0
0;840000;18.218583260002227;-0.0;0
0;850000;18.305860956746844;-0.0;0
0;860000;18.24309540243742;-0.0;0
0;870000;18.29236760087033;-0.0;0
0;880000;18.138118959278263;-0.0;0
0;890000;18.0789509722066;-0.0;0
0;900000;18.16482591493627;-0.0;0
0;910000;18.291944825019126;-0.0;0
0;920000;18.28964201882499;-0.0;0
0;930000;18.224258091199456;-0.0;0
0;940000;18.30560571429745;-0.0;0
0;950000;18.222528434070362;-0.0;0
0;960000;18.238430265161014;-0.0;0
0;970000;18.158260787441407;-0.0;0
0;980000;18.12961536948317;-0.0;0
0;990000;18.198003732991126;-0.0;0
1;0;18.389980195580428;-0.0;0
1;10000;18.38811538950112;-0.0;0
1;20000;18.354848715763392;-0.0;0
1;30000;18.32708734610488;-0.0;0
1;40000;18.515247530163357;-0.0;0
1;50000;18.579812489322386;-0.0;0
1;60000;18.621676010706008;-0.0;0
1;70000;18.64656750625392;-0.0;0
1;80000;18.869272435737866;-0.0;0
1;90000;18.8765195819842;-0.0;0
1;100000;18.80088017742069;-0.0;0
1;110000;18.883016116818432;-0.0;0
1;120000;18.827345240273427;-0.0;0
1;130000;18.814748487684238;-0.0;0
1;140000;18.863668875417446;-0.0;0
1;150000;18.802427735640862;-0.0;0
1;160000;18.802532928578863;-0.0;0
1;170000;18.705116416030936;-0.0;0
1;180000;18.708308608764032;-0.0;0
1;190000;18.818593737972066;-0.0;0
1;200000;18.80686358868486;-0.0;0
