;Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change;timestamp;Morton_Index
0;0;0;25.0;0.0;0;0.0;53881
1;0;10000;24.857811315662698;-0.0833417030238771;0;0.01;53874
2;0;20000;24.833617103887807;-0.0845505102762984;0;0.02;53874
3;0;30000;24.8476295605918;-0.0856995111846358;0;0.03;53874
4;0;40000;24.83707152258529;-0.0868150945321887;0;0.04;53874
5;0;50000;24.840007100913276;-0.0878853491804365;0;0.05;53874
6;0;60000;24.82917155695362;-0.0888255989797456;0;0.06;53874
7;0;70000;24.808298875937428;-0.0900317579768376;0;0.07;53874
8;0;80000;24.794639673447588;-0.0911677576095797;0;0.08;53874
9;0;90000;24.81499519615923;-0.0925104726653077;0;0.09;53874
10;0;100000;24.801395583057268;-0.0939969646447942;0;0.1;53874
11;0;110000;24.81548513269708;-0.095631111557845;0;0.11;53874
12;0;120000;24.827621031433893;-0.0972485864713865;0;0.12;53874
13;0;130000;24.82283309490936;-0.0987969293190929;0;0.13;53874
14;0;140000;24.82597172195453;-0.1001221328393277;0;0.14;53874
15;0;150000;24.843596937230046;-0.1019785848390155;0;0.15;53874
16;0;160000;24.867303722854135;-0.1035865250926463;0;0.16;53874
17;0;170000;24.837681416176856;-0.1053467007855336;0;0.17;53874
18;0;180000;24.831231478746805;-0.1069764209640067;0;0.18;53874
19;0;190000;24.824193531500615;-0.1084316844542725;0;0.19;53874
20;0;200000;24.82902699068172;-0.1097850528960448;0;0.2;53874
21;0;210000;24.84899556706035;-0.1112330596156811;0;0.21;53874
22;0;220000;24.839365636148155;-0.1126283637350185;0;0.22;53874
23;0;230000;24.846528473063938;-0.114028606395605;0;0.23;53874
24;0;240000;24.81326482501964;-0.1155576414218238;0;0.24;53874
25;0;250000;24.820230225442252;-0.1171748776513404;0;0.25;53874
26;0;260000;24.809695103980037;-0.1186488462150534;0;0.26;53874
27;0;270000;24.818873913529806;-0.1198179150155978;0;0.27;53874
28;0;280000;24.84391603840108;-0.1209529641102989;0;0.28;53874
29;0;290000;24.817313560946083;-0.1217863510542373;0;0.29;53874
30;0;300000;24.79627591895802;-0.122494683509874;0;0.3;53874
31;0;310000;24.81513717236029;-0.1236475084336307;0;0.31;53874
32;0;320000;24.83327266268791;-0.1244442915640557;0;0.32;53874
33;0;330000;24.845913785569447;-0.1250514617583666;0;0.33;53874
34;0;340000;24.8373702743824;-0.1256537358189228;0;0.34;53874
35;0;350000;24.827251512685745;-0.1263714510665213;0;0.35;53874
36;0;360000;24.816965385405965;-0.1271150051025104;0;0.36;53874
37;0;370000;24.78978663890273;-0.1276748843883771;0;0.37;53874
38;0;380000;24.826322326660016;-0.1286684343591371;0;0.38;53874
39;0;390000;24.834220476946943;-0.1294950203470606;0;0.39;53874
40;0;400000;24.84302109977558;-0.1306902885356327;0;0.4;53874
41;0;410000;24.833931708209903;-0.131690223270367;0;0.41;53874
42;0;420000;24.827144278432343;-0.1327376072113864;0;0.42;53874
43;0;430000;24.824683275048532;-0.1341262866930349;0;0.43;53874
44;0;440000;24.83407154315634;-0.1356248347293913;0;0.44;53874
45;0;450000;24.85091340984367;-0.1371036056393255;0;0.45;53874
46;0;460000;24.815377477285875;-0.1390327150449663;0;0.46;53874
47;0;470000;24.84470894177069;-0.1410230447766517;0;0.47;53874
48;0;480000;24.87927544302987;-0.1432403090313539;0;0.48;53874
49;0;490000;24.939613625488196;-0.1454704783667137;0;0.49;53874
50;0;500000;24.90280685003941;-0.1478014170292596;0;0.5;53874
51;0;510000;24.87911927475787;-0.1498669656209503;0;0.51;53874
52;0;520000;24.885099909166264;-0.1505506380005742;0;0.52;53874
53;0;530000;24.88844166524471;-0.1511019179074718;0;0.53;53874
54;0;540000;24.89297453517522;-0.152090099110348;0;0.54;53874
55;0;550000;24.90597502006909;-0.153130165462362;0;0.55;53874
56;0;560000;24.879384100290803;-0.1541560234788603;0;0.56;53874
57;0;570000;24.88640003672579;-0.1551466691243552;0;0.57;53874
58;0;580000;24.8657284944272;-0.1563088071826007;0;0.58;53874
59;0;590000;24.851350802051343;-0.1570064148005809;0;0.59;53874
60;0;600000;24.83658530869492;-0.1576337370455202;0;0.6;53874
61;0;610000;24.838252508645855;-0.1582731999557425;0;0.61;53874
62;0;620000;24.845165715229356;-0.1591019842285991;0;0.62;53874
63;0;630000;24.867479647976527;-0.1600653632202518;0;0.63;53874
64;0;640000;24.814354800031214;-0.1607747222782749;0;0.64;53874
65;0;650000;24.83920597463693;-0.161363970903293;0;0.65;53874
66;0;660000;24.823982430711265;-0.1619035796653055;0;0.66;53874
67;0;670000;24.837027982152694;-0.1625746855402224;0;0.67;53874
68;0;680000;24.85447365097342;-0.1630082334572155;0;0.68;53874
69;0;690000;24.864663155822768;-0.1631495271865888;0;0.69;53874
70;0;700000;24.85519932803637;-0.1630642253930132;0;0.7;53874
71;0;710000;24.860469588066263;-0.1630019660776984;0;0.71;53874
72;0;720000;24.859975733941344;-0.1633389260561424;0;0.72;53874
73;0;730000;24.847096497378125;-0.1635453275390132;0;0.73;53874
74;0;740000;24.83827637704834;-0.163838109105547;0;0.74;53874
75;0;750000;24.8526031436287;-0.1642002030845511;0;0.75;53874
76;0;760000;24.88309311994556;-0.1642216938426154;0;0.76;53874
77;0;770000;24.88649509052989;-0.1641190695842475;0;0.77;53874
78;0;780000;24.916661305606155;-0.1642754942823704;0;0.78;53874
79;0;790000;24.929166754436327;-0.1643695780208403;0;0.79;53874
80;0;800000;24.884717507624337;-0.1640479089693345;0;0.8;53874
81;0;810000;24.920321686957497;-0.1633824351145409;0;0.81;53874
82;0;820000;24.93928298056892;-0.1629802645113323;0;0.82;53874
83;0;830000;24.939772593944376;-0.1630212386520719;0;0.83;53874
84;0;840000;24.928228475240147;-0.1636772229705553;0;0.84;53874
85;0;850000;24.925644596401092;-0.163549031670623;0;0.85;53874
86;0;860000;24.94401207141333;-0.16316831092714;0;0.86;53874
87;0;870000;24.900645002924005;-0.1623404984370306;0;0.87;53874
88;0;880000;24.917341401207658;-0.1615811287975982;0;0.88;53874
89;0;890000;24.88047318114279;-0.1608726352811044;0;0.89;53874
90;0;900000;24.900006526526564;-0.1599105290902122;0;0.9;53874
91;0;910000;24.89526160589806;-0.1591792373044218;0;0.91;53874
92;0;920000;24.861132051835146;-0.1583182007618317;0;0.92;53874
93;0;930000;24.85014519636436;-0.1577376097665669;0;0.93;53874
94;0;940000;24.85212290900658;-0.1570875235788998;0;0.94;53874
95;0;950000;24.807089059435917;-0.1560685572977425;0;0.95;53874
96;0;960000;24.80096702683146;-0.1549089871084544;0;0.96;53874
97;0;970000;24.77827357452978;-0.153273675044476;0;0.97;53874
98;0;980000;24.77698306646402;-0.1521679421751615;0;0.98;53874
99;0;990000;24.766906133745408;-0.1510046505551007;0;0.99;53874
100;1;0;24.79344514083093;-0.1501966046867113;0;1.0;53874
101;1;10000;24.78944407770031;-0.1487947067585284;0;1.01;53874
102;1;20000;24.778489113198045;-0.1475717481736224;0;1.02;53874
103;1;30000;24.74881144030418;-0.1461006546625785;0;1.03;53863
104;1;40000;24.73306488738389;-0.1449885033302112;0;1.04;53863
105;1;50000;24.737421299263453;-0.1436269776117378;0;1.05;53863
106;1;60000;24.730106992404135;-0.1426861826818389;0;1.06;53863
107;1;70000;24.69208507011287;-0.1417688052889797;0;1.07;53863
108;1;80000;24.724878911649572;-0.1405954850123519;0;1.08;53863
109;1;90000;24.752262971665303;-0.1392054814720534;0;1.09;53874
110;1;100000;24.73744929203504;-0.138030151087903;0;1.1;53863
111;1;110000;24.73260670541142;-0.1368179969972207;0;1.11;53863
112;1;120000;24.731283132268626;-0.1356987453457619;0;1.12;53863
113;1;130000;24.75189718910705;-0.1350951298170204;0;1.13;53874
114;1;140000;24.767046859452726;-0.1347835701008443;0;1.1400000000000001;53874
115;1;150000;24.7896360610288;-0.1340234925901817;0;1.15;53874
116;1;160000;24.80019313536244;-0.133766118745562;0;1.16;53874
117;1;170000;24.794326624477556;-0.1331989361228621;0;1.17;53874
118;1;180000;24.817102105809475;-0.1323714968787619;0;1.18;53874
119;1;190000;24.83272371085817;-0.1319108783382577;0;1.19;53874
120;1;200000;24.835252922213193;-0.13150890714138;0;1.2;53874
121;1;210000;24.81529956921595;-0.1309116506426581;0;1.21;53874
122;1;220000;24.81872548786108;-0.1304172726859711;0;1.22;53874
123;1;230000;24.81725031641055;-0.1299325635705039;0;1.23;53874
124;1;240000;24.77705542711923;-0.1290314443120673;0;1.24;53874
125;1;250000;24.818081149635827;-0.1279866183901629;0;1.25;53874
126;1;260000;24.819957529816826;-0.1271243337159598;0;1.26;53874
127;1;270000;24.803231443717515;-0.1263792016200003;0;1.27;53874
128;1;280000;24.834507664554096;-0.1258296561319432;0;1.28;53874
129;1;290000;24.84948046609667;-0.1257863808299431;0;1.29;53874
130;1;300000;24.862823304437377;-0.1256654416045884;0;1.3;53874
131;1;310000;24.855354232681155;-0.1249075973213267;0;1.31;53874
