Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;29.900871021726143;0.0;0
0;10000;29.9009658582335;0.0;0
0;20000;29.968575886437204;0.0;0
0;30000;30.067128226697935;0.0;0
0;40000;30.05299266094411;0.0;0
0;50000;30.125738207023755;0.0;0
0;60000;30.03053122863446;0.0;0
0;70000;30.042291302359622;0.0;0
0;80000;30.08960145399286;0.0;0
0;90000;30.015841075932766;0.0;0
0;100000;30.105616890451163;0.0;0
0;110000;30.15921626244168;0.0;0
0;120000;30.292013188936032;0.0;0
0;130000;30.312557357793334;0.0;0
0;140000;30.35881823231599;0.0;0
0;150000;30.39061664801169;0.0;0
0;160000;30.39908958340873;0.0;0
0;170000;30.354719277180436;0.0;0
0;180000;30.281759146512474;0.0;0
0;190000;30.37723916807273;0.0;0
0;200000;30.45668802515458;0.0;0
0;210000;30.51582484312415;0.0;0
0;220000;30.46184780756904;0.0;0
0;230000;30.564681811548954;0.0;0
0;240000;30.50603811249219;0.0;0
0;250000;30.548917106600957;0.0;0
0;260000;30.586928736511553;0.0;0
0;270000;30.534127680348938;0.0;0
0;280000;30.49958683879962;0.0;0
0;290000;30.47124373797727;0.0;0
0;300000;30.616505412326884;0.0;0
0;310000;30.7082437200055;0.0;0
0;320000;30.729589777762524;0.0;0
0;330000;30.549777480173997;0.0;0
0;340000;30.644729970827136;0.0;0
0;350000;30.6725030008705;0.0;0
0;360000;30.748353271514286;0.0;0
0;370000;30.89325199256607;0.0;0
0;380000;30.750607979979396;0.0;0
0;390000;30.686651236532388;0.0;0
0;400000;30.74584604766896;0.0;0
0;410000;30.790680227728764;0.0;0
0;420000;30.75637470674178;0.0;0
0;430000;30.755560956942865;0.0;0
0;440000;30.693593816930022;0.0;0
0;450000;30.687853730959347;0.0;0
0;460000;30.793336268239816;0.0;0
0;470000;30.850085112459478;0.0;0
0;480000;30.799701410738326;0.0;0
0;490000;30.88202534085381;0.0;0
0;500000;30.89489089856728;0.0;0
0;510000;30.887101946298777;0.0;0
0;520000;30.840232821526225;0.0;0
0;530000;30.60767984062755;0.0;0
0;540000;30.60002504123956;0.0;0
0;550000;30.525088821091245;0.0;0
0;560000;30.537261206529937;0.0;0
0;570000;30.59742148812893;0.0;0
0;580000;30.50834069490078;0.0;0
0;590000;30.542126272350185;0.0;0
0;600000;30.472903730997242;0.0;0
0;610000;30.484434225886925;0.0;0
0;620000;30.349936630966027;0.0;0
0;630000;30.362078041594557;0.0;0
0;640000;30.22940282490838;0.0;0
0;650000;30.232112673734385;0.0;0
0;660000;30.345511770928304;0.0;0
0;670000;30.44894864920552;0.0;0
0;680000;30.526427370268163;0.0;0
0;690000;30.421985505006162;0.0;0
0;700000;30.381046827283104;0.0;0
0;710000;30.300977886359288;0.0;0
0;720000;30.317795070504634;0.0;0
0;730000;30.171841432737423;0.0;0
0;740000;30.137716854515002;0.0;0
0;750000;30.06049254390521;0.0;0
0;760000;30.066761454293708;0.0;0
0;770000;30.100150357148244;0.0;0
0;780000;30.17884403803347;0.0;0
0;790000;30.160555796196615;0.0;0
0;800000;29.888380961479967;0.0;0
0;810000;29.84338691556396;0.0;0
0;820000;29.89845884545174;0.0;0
0;830000;30.06562301213715;0.0;0
0;840000;30.058116219644077;0.0;0
0;850000;30.043452692296388;0.0;0
0;860000;30.099867894834585;0.0;0
0;870000;30.0702411385949;0.0;0
0;880000;30.246745060497595;0.0;0
0;890000;30.356860961187905;0.0;0
0;900000;30.46131805461955;0.0;0
0;910000;30.375684050267708;0.0;0
0;920000;30.31629201563739;0.0;0
0;930000;30.359580424947275;0.0;0
0;940000;30.352359258860613;0.0;0
0;950000;30.235436212479527;0.0;0
0;960000;30.24555545039177;0.0;0
0;970000;30.053162059881874;0.0;0
0;980000;30.03879527200906;0.0;0
0;990000;29.970030066083826;0.0;0
1;0;30.136276506999902;0.0;0
1;10000;30.10122228277197;0.0;0
1;20000;30.177557469977426;0.0;0
1;30000;30.32636699725853;0.0;0
1;40000;30.393725419523186;0.0;0
1;50000;30.393170236356465;0.0;0
1;60000;30.51833635272213;0.0;0
1;70000;30.478101030731974;0.0;0
1;80000;30.636798435442966;0.0;0
1;90000;30.670913016237677;0.0;0
1;100000;30.570050208129672;0.0;0
1;110000;30.534250318131804;0.0;0
1;120000;30.568538985768598;0.0;0
1;130000;30.518164356502147;0.0;0
1;140000;30.7203406269142;0.0;0
1;150000;30.647906506914733;0.0;0
1;160000;30.48949221591298;0.0;0
1;170000;30.517096904975073;0.0;0
1;180000;30.546857087707163;0.0;0
1;190000;30.557194177028173;0.0;0
1;200000;30.528481716334195;0.0;0
1;210000;30.615524544500936;0.0;0
1;220000;30.69564436295976;0.0;0
1;230000;30.774586784747637;0.0;0
1;240000;30.939379182043922;0.0;0
1;250000;31.04233423232835;0.0;0
1;260000;31.049638558403966;0.0;0
1;270000;30.962769231844376;0.0;0
1;280000;30.88415080113702;0.0;0
1;290000;30.941617308601224;0.0;0
1;300000;30.901738317544222;0.0;0
1;310000;30.904619215283173;0.0;0
1;320000;30.8579900160855;0.0;0
1;330000;30.856578373521337;0.0;0
1;340000;30.827533220864268;0.0;0
1;350000;30.64784334024607;0.0;0
1;360000;30.611632133480143;0.0;0
1;370000;30.667444327976902;0.0;0
1;380000;30.613290525248296;0.0;0
1;390000;30.589094757724123;0.0;0
1;400000;30.46414608171756;0.0;0
1;410000;30.414759016899417;0.0;0
1;420000;30.423858534005447;0.0;0
1;430000;30.430993717671225;0.0;0
1;440000;30.365953890937796;0.0;0
1;450000;30.417387763643696;0.0;0
1;460000;30.46661344953548;0.0;0
1;470000;30.611703242782426;0.0;0
1;480000;30.656447485469165;0.0;0
1;490000;30.67359082412928;0.0;0
1;500000;30.50999497260736;0.0;0
1;510000;30.607755178883902;0.0;0
1;520000;30.453364733441017;0.0;0
1;530000;30.444708165057698;0.0;0
1;540000;30.47027644292575;0.0;0
1;550000;30.399928981141397;0.0;0
1;560000;30.37465314766801;0.0;0
1;570000;30.16855984871727;0.0;0
1;580000;29.96263734535614;0.0;0
1;590000;29.988869752445908;0.0;0
1;600000;30.13568871585717;0.0;0
1;610000;30.024922882515238;0.0;0
1;620000;29.995516807258028;0.0;0
1;630000;29.955309779576446;0.0;0
1;640000;29.964052047825138;0.0;0
1;650000;30.06662237044701;0.0;0
1;660000;30.050804877377473;0.0;0
1;670000;29.935964165520364;0.0;0
1;680000;29.975727486642334;0.0;0
1;690000;29.920565612545175;0.0;0
1;700000;29.934644096816506;0.0;0
1;710000;29.907410585871;0.0;0
1;720000;29.894983436157162;0.0;0
1;730000;29.879896436602333;0.0;0
